customer_id,customer_segment,acquisition_channel,sales_rep_id,first_contact_date,last_contact_date
CUST004139,Regular,Social,REP019,2017-12-24 14:37:48,2018-03-07 17:02:25
CUST004140,Loyal,Marketplace,REP021,2017-05-09 15:47:07,2018-05-24 12:17:38
CUST004141,Regular,Referral,REP002,2017-07-16 18:41:35,2018-06-18 03:21:45
CUST004142,Regular,Social,REP018,2017-12-15 23:52:12,2018-09-02 16:39:28
CUST004143,Loyal,Email,REP011,2017-01-01 23:16:38,2017-09-08 03:26:29
CUST004144,New,Marketplace,REP030,2018-04-25 01:07:53,2018-04-25 01:07:53
CUST004145,Loyal,Organic,REP020,2017-05-12 20:59:38,2018-09-14 12:56:26
CUST004146,Regular,Paid Search,REP024,2017-02-14 02:24:43,2018-03-08 12:17:04
CUST004147,Loyal,Social,REP008,2017-03-21 23:35:59,2018-04-18 07:31:38
CUST004148,Loyal,Email,REP008,2017-05-04 19:29:56,2018-06-12 07:48:30
CUST004149,Inactive,Social,REP026,2017-02-24 00:00:00,2017-02-24 00:00:00
CUST004150,Regular,Email,REP012,2017-09-15 04:10:26,2018-05-19 15:57:41
CUST004151,Inactive,Email,REP020,2017-10-29 17:00:04,2017-10-29 17:00:04
CUST004152,Inactive,Email,REP003,2018-02-11 22:54:14,2018-02-11 22:54:14
CUST004153,Inactive,Email,REP025,2017-06-12 10:37:38,2017-06-12 10:37:38
CUST004154,Regular,Organic,REP001,2018-03-17 16:07:57,2018-06-07 16:39:06
CUST004155,Regular,Organic,REP020,2017-06-09 04:58:37,2018-01-08 21:46:50
CUST004156,Inactive,Paid Search,REP008,2017-04-28 00:00:00,2017-04-28 00:00:00
CUST004157,Regular,Email,REP025,2017-05-11 15:15:57,2017-07-17 10:37:09
CUST004158,Regular,Email,REP030,2017-11-24 19:58:02,2018-04-16 13:46:00
CUST004159,Inactive,Email,REP006,2017-02-07 08:11:35,2017-02-07 08:11:35
CUST004160,Loyal,Referral,REP012,2017-04-09 15:23:25,2018-07-23 14:57:12
CUST004161,Regular,Paid Search,REP006,2017-04-01 12:40:36,2017-06-06 09:22:51
CUST004162,Loyal,Paid Search,REP015,2017-06-12 14:53:12,2018-09-06 15:43:52
CUST004163,Regular,Organic,REP001,2017-11-18 20:28:28,2018-07-05 07:05:46
CUST004164,New,Organic,REP020,2018-09-14 00:00:00,2018-09-14 00:00:00
CUST004165,Loyal,Organic,REP028,2017-12-10 14:59:25,2018-06-14 03:52:46
CUST004166,Inactive,Email,REP015,2017-04-16 17:20:45,2017-04-16 17:20:45
CUST004167,Loyal,Marketplace,REP001,2017-02-01 17:49:31,2017-12-16 02:21:25
CUST004168,Loyal,Marketplace,REP018,2017-02-06 16:41:57,2018-02-26 22:21:21
CUST004169,Loyal,Social,REP013,2017-01-01 19:00:54,2018-08-13 15:52:47
CUST004170,Regular,Organic,REP005,2017-07-26 17:53:59,2018-08-06 20:52:20
CUST004171,Loyal,Email,REP001,2017-02-12 05:32:54,2017-06-01 10:45:27
CUST004172,Loyal,Referral,REP001,2018-01-26 04:30:22,2018-07-30 10:17:04
CUST004173,Regular,Marketplace,REP021,2017-07-07 03:22:04,2018-07-03 10:08:22
CUST004174,Loyal,Organic,REP005,2017-04-08 04:06:48,2018-09-13 02:37:23
CUST004175,Inactive,Organic,REP006,2017-01-07 09:37:29,2017-01-07 09:37:29
CUST004176,Loyal,Social,REP001,2018-01-23 18:18:56,2018-07-11 11:34:49
CUST004177,Loyal,Marketplace,REP025,2017-03-26 03:49:46,2018-04-20 19:04:15
CUST004178,Loyal,Referral,REP007,2017-03-27 15:43:55,2017-10-16 23:25:25
CUST004179,Regular,Marketplace,REP014,2017-07-07 08:57:39,2018-06-08 17:11:05
CUST004180,VIP,Social,REP028,2017-01-27 05:36:07,2018-09-18 12:26:33
CUST004181,Inactive,Referral,REP023,2017-09-10 17:16:31,2017-09-10 17:16:31
CUST004182,Loyal,Social,REP023,2017-03-10 11:59:51,2018-08-16 03:57:33
CUST004183,New,Marketplace,REP006,2018-09-01 00:00:00,2018-09-01 00:00:00
CUST004184,Loyal,Organic,REP009,2017-06-21 20:09:07,2018-05-18 01:27:35
CUST004185,Regular,Social,REP017,2018-02-08 02:21:44,2018-02-23 17:51:57
CUST004186,VIP,Marketplace,REP010,2017-01-21 04:59:15,2018-05-03 22:39:49
CUST004187,Regular,Marketplace,REP030,2017-07-02 18:22:20,2017-10-24 11:56:47
CUST004188,Loyal,Email,REP024,2017-02-18 02:59:02,2018-09-07 07:39:50
CUST004189,Loyal,Social,REP012,2017-01-02 16:43:01,2017-07-04 07:49:55
CUST004190,Inactive,Marketplace,REP005,2017-09-24 18:31:52,2017-09-24 18:31:52
CUST004191,Loyal,Marketplace,REP020,2017-03-17 09:00:10,2017-10-06 06:28:09
CUST004192,Loyal,Paid Search,REP002,2017-01-07 05:56:01,2018-08-23 16:18:03
CUST004193,Loyal,Social,REP019,2017-03-23 12:54:14,2018-09-08 02:05:56
CUST004194,Inactive,Email,REP026,2017-04-25 17:40:29,2017-04-25 17:40:29
CUST004195,Inactive,Referral,REP029,2017-11-24 16:40:33,2017-11-24 16:40:33
CUST004196,Regular,Paid Search,REP005,2017-04-02 03:57:45,2017-10-29 03:34:16
CUST004197,Regular,Organic,REP012,2017-12-11 21:17:00,2018-05-08 09:38:36
CUST004198,Loyal,Marketplace,REP019,2017-03-09 14:39:04,2018-09-01 04:21:57
CUST004199,Inactive,Email,REP008,2018-01-04 00:00:00,2018-01-04 00:00:00
CUST004200,Inactive,Social,REP002,2017-01-23 10:49:15,2017-01-23 10:49:15
CUST004201,Loyal,Marketplace,REP024,2017-04-19 03:14:54,2018-06-21 23:36:27
CUST004202,Loyal,Social,REP019,2017-05-08 22:26:29,2018-05-08 01:07:48
CUST004203,Regular,Referral,REP030,2017-08-16 20:46:26,2018-04-24 06:13:07
CUST004204,Loyal,Email,REP010,2017-07-21 07:15:44,2018-07-01 21:38:39
CUST004205,VIP,Referral,REP001,2017-02-12 01:19:35,2018-07-21 13:41:06
CUST004206,Loyal,Social,REP001,2017-01-18 12:58:26,2018-09-02 05:49:28
CUST004207,Loyal,Organic,REP003,2017-03-08 21:05:49,2018-09-15 09:17:03
CUST004208,Regular,Organic,REP019,2017-03-02 17:26:27,2018-01-24 05:16:58
CUST004209,Loyal,Email,REP018,2017-05-12 11:45:20,2018-08-06 17:28:33
CUST004210,Loyal,Organic,REP004,2017-12-05 01:12:08,2018-08-03 14:59:17
CUST004211,Inactive,Social,REP028,2018-02-24 00:00:00,2018-02-24 00:00:00
CUST004212,Loyal,Email,REP029,2017-12-17 06:26:24,2018-06-28 00:03:43
CUST004213,VIP,Organic,REP010,2017-01-16 23:44:58,2018-08-26 20:09:37
CUST004214,New,Social,REP024,2018-07-27 00:00:00,2018-07-27 00:00:00
CUST004215,Loyal,Organic,REP020,2017-04-03 12:56:38,2018-05-07 05:23:38
CUST004216,Loyal,Social,REP008,2017-09-02 11:41:43,2018-07-20 08:02:20
CUST004217,Loyal,Referral,REP002,2017-10-24 15:44:34,2018-09-13 13:07:27
CUST004218,New,Marketplace,REP009,2018-06-29 08:32:24,2018-06-29 08:32:24
CUST004219,Regular,Paid Search,REP027,2017-03-17 20:17:04,2018-01-02 01:50:30
CUST004220,Regular,Organic,REP024,2017-01-19 14:46:58,2017-02-13 11:23:25
CUST004221,Regular,Marketplace,REP030,2017-09-18 20:20:49,2018-01-06 11:08:36
CUST004222,Loyal,Organic,REP012,2017-02-08 18:37:33,2018-09-08 15:24:43
CUST004223,Regular,Email,REP028,2018-06-20 04:19:39,2018-08-25 11:28:17
CUST004224,Inactive,Paid Search,REP023,2018-03-22 00:00:00,2018-03-22 00:00:00
CUST004225,Inactive,Paid Search,REP027,2017-04-04 00:00:00,2017-04-04 00:00:00
CUST004226,Regular,Email,REP002,2017-11-01 06:57:50,2018-07-06 10:49:01
CUST004227,New,Social,REP023,2018-05-07 14:54:49,2018-05-07 14:54:49
CUST004228,Loyal,Marketplace,REP025,2017-07-31 13:33:08,2018-02-20 17:46:23
CUST004229,Regular,Organic,REP014,2017-08-30 14:58:16,2018-01-21 07:53:14
CUST004230,Regular,Organic,REP029,2017-06-22 14:36:10,2017-12-03 13:00:04
CUST004231,New,Paid Search,REP008,2018-08-22 00:00:00,2018-08-22 00:00:00
CUST004232,Loyal,Referral,REP013,2017-05-08 03:35:32,2018-07-18 10:27:35
CUST004233,Inactive,Paid Search,REP005,2017-04-07 03:25:11,2017-04-07 03:25:11
CUST004234,Loyal,Referral,REP004,2017-05-10 03:43:26,2018-06-25 13:34:12
CUST004235,Loyal,Referral,REP003,2017-01-15 08:31:58,2018-09-14 19:18:53
CUST004236,New,Referral,REP006,2018-09-20 20:26:33,2018-09-20 20:26:33
CUST004237,Regular,Organic,REP029,2017-05-20 02:17:17,2017-10-11 21:07:40
CUST004238,Loyal,Social,REP016,2018-01-01 15:57:37,2018-07-26 20:02:33
CUST004239,Loyal,Referral,REP011,2017-12-28 00:35:39,2018-08-06 02:25:21
CUST004240,Loyal,Social,REP002,2017-05-13 04:22:20,2018-09-06 11:29:04
CUST004241,Regular,Referral,REP023,2017-12-31 12:43:20,2018-09-21 07:04:29
CUST004242,Inactive,Social,REP005,2017-08-29 22:28:03,2017-08-29 22:28:03
CUST004243,New,Marketplace,REP019,2018-05-20 05:07:20,2018-05-20 05:07:20
CUST004244,Regular,Social,REP019,2017-03-24 09:53:42,2017-10-17 03:23:29
CUST004245,Loyal,Paid Search,REP014,2017-01-10 18:41:54,2018-09-27 00:41:49
CUST004246,Regular,Paid Search,REP030,2017-05-04 23:53:34,2018-08-30 03:05:42
CUST004247,Regular,Marketplace,REP018,2018-04-24 14:54:36,2018-08-18 20:24:20
CUST004248,Regular,Social,REP028,2017-05-01 14:01:11,2018-02-20 21:53:52
CUST004249,Inactive,Social,REP024,2017-07-30 13:22:59,2017-07-30 13:22:59
CUST004250,Loyal,Paid Search,REP011,2017-08-17 03:49:29,2018-02-06 14:21:11
CUST004251,Inactive,Email,REP001,2017-07-03 16:36:39,2017-07-03 16:36:39
CUST004252,Inactive,Referral,REP008,2017-05-18 21:39:47,2017-05-18 21:39:47
CUST004253,Regular,Referral,REP020,2017-07-24 19:33:14,2018-07-03 00:16:11
CUST004254,Regular,Referral,REP023,2018-01-21 19:14:08,2018-08-29 23:26:05
CUST004255,Loyal,Marketplace,REP019,2017-03-05 09:16:27,2018-03-19 03:52:12
CUST004256,Loyal,Marketplace,REP013,2017-04-03 20:29:22,2017-09-20 19:43:11
CUST004257,Loyal,Organic,REP028,2017-04-17 08:17:20,2018-01-28 19:57:03
CUST004258,Loyal,Referral,REP005,2017-02-25 21:55:49,2018-08-12 17:53:36
CUST004259,Regular,Paid Search,REP024,2017-12-11 23:50:02,2018-02-09 20:02:44
CUST004260,Loyal,Marketplace,REP001,2017-02-05 02:47:21,2017-09-17 18:11:16
CUST004261,New,Marketplace,REP029,2018-07-19 13:57:32,2018-07-19 13:57:32
CUST004262,New,Paid Search,REP029,2018-05-16 05:26:16,2018-05-16 05:26:16
CUST004263,Inactive,Paid Search,REP012,2018-01-24 11:55:06,2018-01-24 11:55:06
CUST004264,Inactive,Email,REP019,2017-06-17 17:00:28,2017-06-17 17:00:28
CUST004265,Regular,Organic,REP001,2017-09-29 07:55:54,2018-09-02 04:41:07
CUST004266,Regular,Social,REP027,2018-02-07 04:20:19,2018-05-06 00:01:52
CUST004267,Inactive,Email,REP015,2017-02-23 04:08:33,2017-02-23 04:08:33
CUST004268,Loyal,Social,REP013,2017-01-05 21:02:13,2018-07-04 21:13:19
CUST004269,Inactive,Paid Search,REP002,2017-01-14 06:51:34,2017-01-14 06:51:34
CUST004270,Loyal,Marketplace,REP008,2017-06-18 22:53:46,2018-03-15 01:30:45
CUST004271,VIP,Organic,REP010,2017-01-25 02:12:44,2018-09-09 19:51:14
CUST004272,Regular,Organic,REP019,2017-04-17 13:47:56,2018-08-28 16:51:02
CUST004273,Inactive,Social,REP015,2017-02-01 03:05:18,2017-02-01 03:05:18
CUST004274,Regular,Marketplace,REP001,2017-06-03 14:00:44,2018-06-23 21:05:12
CUST004275,Loyal,Social,REP030,2017-02-09 00:18:50,2018-06-07 08:41:34
CUST004276,VIP,Paid Search,REP022,2017-02-25 12:05:56,2018-09-21 22:04:40
CUST004277,Inactive,Email,REP028,2017-05-29 20:38:45,2017-05-29 20:38:45
CUST004278,Inactive,Email,REP030,2017-11-03 00:00:00,2017-11-03 00:00:00
CUST004279,Inactive,Social,REP014,2017-02-02 17:48:44,2017-02-02 17:48:44
CUST004280,Inactive,Paid Search,REP014,2017-02-16 05:04:40,2017-02-16 05:04:40
CUST004281,Inactive,Marketplace,REP003,2018-01-29 00:00:00,2018-01-29 00:00:00
CUST004282,VIP,Referral,REP027,2017-04-09 00:21:35,2018-08-21 13:07:46
CUST004283,Loyal,Paid Search,REP017,2017-03-10 16:57:06,2017-11-19 00:46:36
CUST004284,Regular,Paid Search,REP019,2017-12-25 03:51:56,2018-07-16 08:02:17
CUST004285,Loyal,Email,REP024,2017-04-07 03:31:06,2017-10-30 03:22:16
CUST004286,Loyal,Referral,REP024,2017-03-10 23:34:09,2018-05-22 15:02:41
CUST004287,Loyal,Social,REP028,2017-03-20 23:45:42,2018-09-17 02:09:24
CUST004288,Regular,Marketplace,REP018,2017-09-23 18:27:58,2018-02-17 23:04:08
CUST004289,Inactive,Marketplace,REP028,2017-09-29 12:32:58,2017-09-29 12:32:58
CUST004290,Loyal,Marketplace,REP015,2017-03-06 11:51:26,2018-02-06 21:22:50
CUST004291,Regular,Email,REP013,2017-11-06 06:58:52,2018-03-04 19:59:51
CUST004292,Inactive,Paid Search,REP019,2017-05-27 12:08:10,2017-05-27 12:08:10
CUST004293,Regular,Social,REP007,2017-07-04 03:22:40,2017-10-22 21:51:19
CUST004294,Loyal,Organic,REP013,2017-02-27 14:19:37,2018-05-06 10:26:36
CUST004295,VIP,Paid Search,REP027,2018-04-19 14:59:19,2018-08-31 17:49:42
CUST004296,VIP,Social,REP006,2018-01-23 02:11:31,2018-08-22 13:52:21
CUST004297,New,Paid Search,REP014,2018-04-22 00:00:00,2018-04-22 00:00:00
CUST004298,Loyal,Marketplace,REP025,2017-11-19 19:18:09,2018-05-26 06:33:10
CUST004299,Loyal,Marketplace,REP009,2017-02-06 08:07:17,2017-10-12 10:39:46
CUST004300,Loyal,Paid Search,REP015,2017-02-15 21:39:48,2018-05-17 05:49:51
CUST004301,Regular,Organic,REP019,2017-12-01 15:08:57,2018-02-17 21:54:19
CUST004302,VIP,Marketplace,REP029,2017-04-08 02:13:07,2018-05-14 15:06:55
CUST004303,Loyal,Email,REP010,2017-09-15 16:02:55,2018-09-10 05:20:02
CUST004304,Loyal,Organic,REP027,2017-12-06 00:36:26,2018-08-23 08:35:26
CUST004305,Inactive,Paid Search,REP002,2018-03-15 06:01:13,2018-03-15 06:01:13
CUST004306,Inactive,Marketplace,REP011,2017-12-01 14:27:21,2017-12-01 14:27:21
CUST004307,Inactive,Paid Search,REP010,2018-01-31 20:20:27,2018-01-31 20:20:27
CUST004308,Inactive,Marketplace,REP007,2017-03-09 00:00:00,2017-03-09 00:00:00
CUST004309,Loyal,Organic,REP022,2017-02-08 09:07:01,2018-07-09 10:03:08
CUST004310,Loyal,Paid Search,REP022,2017-02-24 21:30:28,2018-08-28 15:36:29
CUST004311,Regular,Referral,REP024,2017-10-12 17:47:19,2018-09-22 00:52:10
CUST004312,Regular,Social,REP012,2017-10-02 02:33:36,2017-10-03 12:15:25
CUST004313,Loyal,Marketplace,REP019,2017-04-30 16:07:45,2018-08-13 01:00:27
CUST004314,Loyal,Marketplace,REP028,2017-05-22 23:11:16,2018-09-22 18:29:03
CUST004315,Loyal,Referral,REP007,2017-05-22 15:23:44,2017-09-12 10:27:35
CUST004316,Loyal,Email,REP007,2017-02-15 11:19:46,2017-10-21 06:57:02
CUST004317,Inactive,Email,REP010,2017-04-21 13:42:19,2017-04-21 13:42:19
CUST004318,Loyal,Referral,REP005,2017-08-27 16:24:52,2018-01-09 19:46:31
CUST004319,Loyal,Email,REP009,2017-08-24 05:50:18,2018-09-11 13:30:38
CUST004320,Regular,Referral,REP003,2017-07-15 18:56:54,2018-03-25 08:36:37
CUST004321,Loyal,Paid Search,REP022,2017-04-25 14:54:15,2018-06-14 10:42:22
CUST004322,Inactive,Organic,REP004,2017-09-01 10:28:38,2017-09-01 10:28:38
CUST004323,Loyal,Referral,REP013,2017-04-23 21:25:23,2018-01-26 17:53:22
CUST004324,Regular,Social,REP027,2017-04-08 00:17:41,2017-04-10 00:20:16
CUST004325,Loyal,Marketplace,REP018,2017-02-06 10:21:00,2017-05-15 23:29:21
CUST004326,Loyal,Social,REP003,2017-01-14 20:04:34,2018-07-13 22:42:32
CUST004327,New,Paid Search,REP013,2018-04-27 17:23:18,2018-04-27 17:23:18
CUST004328,Inactive,Marketplace,REP018,2017-11-04 11:19:01,2017-11-04 11:19:01
CUST004329,Regular,Organic,REP016,2017-02-28 10:05:14,2017-12-08 11:35:21
CUST004330,Regular,Social,REP023,2017-02-21 13:43:49,2017-12-28 09:59:03
CUST004331,Loyal,Referral,REP027,2017-05-05 18:59:00,2017-07-02 12:44:47
CUST004332,VIP,Social,REP010,2017-02-19 20:33:08,2018-09-17 17:37:42
CUST004333,Inactive,Paid Search,REP019,2017-11-28 01:54:18,2017-11-28 01:54:18
CUST004334,Regular,Referral,REP003,2018-01-26 06:32:53,2018-04-27 06:00:01
CUST004335,Inactive,Organic,REP026,2017-10-15 09:48:20,2017-10-15 09:48:20
CUST004336,Loyal,Paid Search,REP009,2017-01-29 21:23:20,2017-12-13 01:11:59
CUST004337,Loyal,Marketplace,REP026,2017-12-21 01:10:37,2018-08-27 16:56:58
CUST004338,New,Social,REP025,2018-04-08 07:13:44,2018-04-08 07:13:44
CUST004339,Loyal,Email,REP014,2017-02-15 09:36:20,2018-08-24 13:36:13
CUST004340,Regular,Referral,REP008,2018-05-16 13:04:05,2018-09-14 03:29:29
CUST004341,Loyal,Marketplace,REP014,2017-03-29 04:44:11,2018-05-17 12:13:32
CUST004342,Inactive,Marketplace,REP029,2017-10-28 20:40:00,2017-10-28 20:40:00
CUST004343,Regular,Referral,REP020,2017-12-11 14:53:08,2018-04-29 16:27:08
CUST004344,New,Social,REP020,2018-08-16 02:51:43,2018-08-16 02:51:43
CUST004345,Inactive,Referral,REP024,2017-04-02 00:00:00,2017-04-02 00:00:00
CUST004346,Inactive,Paid Search,REP030,2017-06-14 00:08:11,2017-06-14 00:08:11
CUST004347,Loyal,Paid Search,REP005,2017-02-02 22:57:20,2018-05-18 08:41:05
CUST004348,Regular,Email,REP012,2018-02-23 00:12:01,2018-05-16 23:20:00
CUST004349,Loyal,Paid Search,REP003,2017-07-08 21:33:03,2018-09-28 16:38:12
CUST004350,Loyal,Marketplace,REP001,2017-07-06 07:02:02,2018-09-19 00:09:26
CUST004351,Loyal,Organic,REP028,2017-02-16 02:37:13,2018-08-06 11:26:27
CUST004352,Loyal,Referral,REP018,2017-02-04 08:28:53,2018-02-02 05:30:33
CUST004353,Regular,Organic,REP028,2017-04-04 11:40:51,2017-05-26 02:35:59
CUST004354,Inactive,Marketplace,REP022,2017-01-10 01:17:17,2017-01-10 01:17:17
CUST004355,Loyal,Paid Search,REP018,2017-05-20 10:26:41,2018-05-26 03:15:21
CUST004356,Loyal,Email,REP016,2017-02-03 22:42:20,2017-09-11 07:10:35
CUST004357,Loyal,Organic,REP003,2017-11-22 09:01:41,2018-08-04 07:47:23
CUST004358,VIP,Organic,REP020,2017-01-09 22:42:48,2018-08-13 06:17:25
CUST004359,Loyal,Organic,REP013,2017-01-31 13:31:42,2017-09-17 03:41:52
CUST004360,Loyal,Marketplace,REP022,2017-01-15 12:02:51,2018-09-29 13:30:42
CUST004361,Loyal,Referral,REP008,2017-03-13 13:22:15,2018-05-07 15:19:22
CUST004362,Inactive,Paid Search,REP023,2017-07-22 04:57:35,2017-07-22 04:57:35
CUST004363,Loyal,Organic,REP018,2017-10-18 03:26:43,2018-09-03 07:45:41
CUST004364,Loyal,Social,REP008,2017-02-07 00:28:02,2018-04-03 09:33:45
CUST004365,New,Organic,REP009,2018-09-16 11:56:46,2018-09-16 11:56:46
CUST004366,New,Organic,REP023,2018-08-05 21:25:14,2018-08-05 21:25:14
CUST004367,VIP,Paid Search,REP013,2017-02-21 22:23:33,2018-09-20 14:14:28
CUST004368,Loyal,Email,REP001,2017-06-08 00:46:55,2018-08-16 01:40:46
CUST004369,Inactive,Referral,REP017,2017-02-12 07:17:54,2017-02-12 07:17:54
CUST004370,Loyal,Referral,REP020,2017-01-22 06:10:06,2018-09-28 04:36:05
CUST004371,New,Referral,REP022,2018-04-27 00:00:00,2018-04-27 00:00:00
CUST004372,Inactive,Email,REP019,2017-07-15 00:00:00,2017-07-15 00:00:00
CUST004373,Loyal,Organic,REP012,2017-08-20 16:15:32,2018-09-13 20:38:43
CUST004374,Loyal,Organic,REP006,2017-01-28 07:13:25,2018-07-22 13:05:41
CUST004375,Inactive,Social,REP008,2017-10-12 23:56:06,2017-10-12 23:56:06
CUST004376,Regular,Social,REP020,2018-02-11 09:32:35,2018-07-15 21:21:32
CUST004377,Loyal,Marketplace,REP021,2017-02-09 14:05:50,2018-09-13 18:59:06
CUST004378,Regular,Marketplace,REP023,2018-05-16 02:46:16,2018-07-22 00:48:24
CUST004379,Loyal,Social,REP005,2017-10-03 13:48:57,2018-07-05 17:03:43
CUST004380,Loyal,Marketplace,REP027,2017-03-27 08:29:33,2018-09-28 19:08:39
CUST004381,Loyal,Email,REP020,2017-04-22 03:07:39,2018-09-27 16:43:49
CUST004382,Regular,Organic,REP018,2017-05-31 09:19:39,2018-05-06 12:33:51
CUST004383,Loyal,Social,REP016,2017-10-18 09:03:19,2018-06-14 21:06:57
CUST004384,Loyal,Referral,REP016,2017-09-17 03:39:00,2018-07-02 15:13:36
CUST004385,Inactive,Marketplace,REP027,2017-08-24 17:22:00,2017-08-24 17:22:00
CUST004386,Regular,Organic,REP021,2018-06-16 20:46:53,2018-08-06 00:51:38
CUST004387,Inactive,Social,REP004,2017-05-05 08:57:03,2017-05-05 08:57:03
CUST004388,Regular,Email,REP007,2017-02-18 04:27:24,2017-11-13 08:09:44
CUST004389,Loyal,Referral,REP018,2017-01-11 16:38:27,2018-06-12 06:23:21
CUST004390,Loyal,Email,REP025,2017-05-16 22:38:45,2018-08-09 02:27:43
CUST004391,Loyal,Referral,REP017,2017-01-20 17:14:02,2017-12-15 20:26:22
CUST004392,Loyal,Marketplace,REP003,2017-02-01 18:30:25,2018-01-05 13:36:21
CUST004393,VIP,Email,REP025,2017-05-14 08:23:57,2018-05-20 03:56:54
CUST004394,Inactive,Email,REP030,2017-05-17 00:00:00,2017-05-17 00:00:00
CUST004395,New,Paid Search,REP019,2018-07-27 23:19:59,2018-07-27 23:19:59
CUST004396,Loyal,Marketplace,REP012,2017-01-19 02:31:37,2018-07-23 12:33:37
CUST004397,Regular,Email,REP018,2017-07-04 15:12:57,2017-12-10 11:57:08
CUST004398,Regular,Organic,REP007,2017-10-05 14:13:37,2018-04-15 22:56:31
CUST004399,Regular,Organic,REP017,2018-04-03 13:44:01,2018-05-04 12:29:21
CUST004400,Regular,Social,REP028,2017-09-27 05:35:40,2018-07-20 04:20:11
CUST004401,Regular,Organic,REP009,2017-08-06 02:32:02,2017-09-14 12:28:07
CUST004402,Loyal,Marketplace,REP016,2017-12-01 05:22:49,2018-08-13 23:23:36
CUST004403,Regular,Social,REP026,2018-03-01 13:39:34,2018-03-01 22:14:22
CUST004404,Inactive,Marketplace,REP017,2017-04-14 02:41:25,2017-04-14 02:41:25
CUST004405,Loyal,Referral,REP020,2017-03-21 00:07:38,2017-12-26 16:33:01
CUST004406,Loyal,Paid Search,REP027,2017-09-10 17:43:11,2018-06-26 00:10:57
CUST004407,Inactive,Social,REP007,2017-02-11 16:23:51,2017-02-11 16:23:51
CUST004408,Loyal,Email,REP023,2017-02-25 03:34:57,2018-06-21 21:05:45
CUST004409,New,Paid Search,REP029,2018-04-29 12:42:18,2018-04-29 12:42:18
CUST004410,Inactive,Referral,REP017,2017-03-12 12:41:05,2017-03-12 12:41:05
CUST004411,Loyal,Referral,REP014,2017-02-09 12:10:06,2018-06-05 08:37:40
CUST004412,Regular,Email,REP014,2017-11-24 16:04:36,2018-04-19 22:58:26
CUST004413,New,Paid Search,REP004,2018-08-04 14:05:01,2018-08-04 14:05:01
CUST004414,VIP,Referral,REP012,2017-03-04 04:08:19,2018-09-10 01:26:23
CUST004415,Loyal,Email,REP009,2017-07-30 15:50:57,2017-11-03 20:28:23
CUST004416,Loyal,Email,REP030,2017-03-09 17:15:44,2018-06-11 05:34:04
CUST004417,Loyal,Email,REP017,2017-08-15 19:47:17,2018-06-07 23:26:16
CUST004418,Regular,Marketplace,REP008,2018-01-24 12:45:58,2018-04-01 04:44:40
CUST004419,Loyal,Social,REP013,2017-03-27 16:13:41,2018-08-12 01:13:03
CUST004420,Inactive,Referral,REP015,2017-08-21 17:45:28,2017-08-21 17:45:28
CUST004421,Loyal,Paid Search,REP020,2017-02-04 13:01:01,2018-03-04 00:46:24
CUST004422,Loyal,Marketplace,REP005,2017-02-19 21:16:44,2018-03-02 09:02:35
CUST004423,Regular,Marketplace,REP023,2017-02-01 04:03:28,2017-05-18 03:33:12
CUST004424,Loyal,Social,REP015,2017-07-26 21:31:23,2018-07-11 21:52:24
CUST004425,Inactive,Marketplace,REP018,2017-03-16 00:00:00,2017-03-16 00:00:00
CUST004426,Regular,Social,REP024,2017-10-18 02:44:49,2018-03-07 18:57:43
CUST004427,Regular,Email,REP003,2018-04-11 19:27:07,2018-09-30 07:34:02
CUST004428,Regular,Email,REP003,2017-01-04 06:12:09,2018-08-20 11:32:46
CUST004429,Regular,Social,REP003,2017-06-20 12:39:57,2017-06-24 00:50:46
CUST004430,Regular,Referral,REP016,2017-08-23 16:41:16,2017-10-31 02:58:55
CUST004431,Loyal,Referral,REP022,2017-02-06 17:35:00,2018-04-17 14:58:23
CUST004432,Loyal,Email,REP002,2017-04-28 20:11:27,2018-07-20 15:51:31
CUST004433,Loyal,Marketplace,REP002,2017-04-25 15:27:21,2018-07-12 22:24:46
CUST004434,Loyal,Email,REP009,2017-02-07 00:19:38,2018-05-28 17:27:27
CUST004435,Loyal,Marketplace,REP029,2017-07-12 21:21:31,2018-08-11 15:48:08
CUST004436,Loyal,Referral,REP007,2017-04-21 08:22:49,2018-09-28 02:44:39
CUST004437,Inactive,Marketplace,REP001,2017-07-09 00:00:00,2017-07-09 00:00:00
CUST004438,Loyal,Social,REP018,2017-03-11 18:04:25,2018-05-29 05:37:48
CUST004439,Loyal,Social,REP027,2017-05-07 16:20:44,2018-08-06 11:40:41
CUST004440,Regular,Paid Search,REP004,2018-01-13 06:27:25,2018-06-20 16:23:57
CUST004441,Inactive,Organic,REP012,2017-02-23 11:31:20,2017-02-23 11:31:20
CUST004442,Regular,Referral,REP027,2017-01-17 11:57:05,2018-06-28 19:26:24
CUST004443,Loyal,Paid Search,REP021,2018-04-26 04:12:03,2018-07-06 09:10:49
CUST004444,Loyal,Referral,REP019,2017-05-09 19:32:54,2018-09-06 04:12:00
CUST004445,Regular,Social,REP019,2017-02-24 16:55:43,2018-07-07 15:15:35
CUST004446,Inactive,Marketplace,REP021,2017-06-29 05:49:20,2017-06-29 05:49:20
CUST004447,Inactive,Marketplace,REP026,2017-12-04 00:00:00,2017-12-04 00:00:00
CUST004448,Loyal,Referral,REP009,2017-05-13 14:07:16,2018-08-24 23:49:30
CUST004449,Regular,Social,REP027,2017-01-31 20:35:00,2017-07-08 00:07:02
