date,state,product_category_name,budget_amount
2018-09-01,PR,computers_accessories,34280.84
2018-09-01,PR,furniture_decor,10719.76
2018-09-01,PR,housewares,53711.69
2018-09-01,PR,watches_gifts,42503.33
2018-09-01,PR,auto,80777.16
2018-09-01,SC,health_beauty,78521.66
2018-09-01,SC,bed_bath_table,44124.34
2018-09-01,SC,sports_leisure,42374.01
2018-09-01,SC,computers_accessories,33497.88
2018-09-01,SC,furniture_decor,67084.67
2018-09-01,SC,housewares,41887.45
2018-09-01,SC,watches_gifts,41759.33
2018-09-01,SC,auto,29722.18
2018-09-01,BA,health_beauty,91129.86
2018-09-01,BA,bed_bath_table,71391.18
2018-09-01,BA,sports_leisure,72853.47
2018-09-01,BA,computers_accessories,19958.47
2018-09-01,BA,furniture_decor,17175.43
2018-09-01,BA,housewares,80603.11
2018-09-01,BA,watches_gifts,90954.2
2018-09-01,BA,auto,38904.95
2018-09-01,DF,health_beauty,96955.34
2018-09-01,DF,bed_bath_table,87125.89
2018-09-01,DF,sports_leisure,50414.62
2018-09-01,DF,computers_accessories,39723.01
2018-09-01,DF,furniture_decor,68457.36
2018-09-01,DF,housewares,32008.2
2018-09-01,DF,watches_gifts,12553.79
2018-09-01,DF,auto,26061.3
