return_id,order_id,order_item_id,product_id,seller_id,customer_id,return_date,return_quantity,return_reason,refund_amount
RET001991,ORD0003928,2,PROD00289,SELL00027,CUST009746,2017-11-27 00:00:53,1,quality_issue,49.87
RET001992,ORD0012636,1,PROD00192,SELL00212,CUST003573,2017-04-19 09:36:48,1,damaged,216.06
RET001993,ORD0005892,2,PROD00845,SELL00351,CUST000864,2018-05-18 07:20:08,1,quality_issue,164.06
RET001994,ORD0017874,1,PROD01743,SELL00010,CUST003751,2018-09-07 15:38:43,1,damaged,147.49
RET001995,ORD0006259,1,PROD01974,SELL00267,CUST003245,2018-11-17 23:23:58,1,damaged,85.48
RET001996,ORD0018882,1,PROD00003,SELL00011,CUST002136,2017-10-10 04:15:25,1,quality_issue,215.27
RET001997,ORD0009949,1,PROD01273,SELL00054,CUST004396,2017-04-20 07:13:55,1,quality_issue,103.67
RET001998,ORD0009985,1,PROD00686,SELL00188,CUST004603,2018-09-27 11:11:39,1,late_delivery,147.94
RET001999,ORD0007928,1,PROD01683,SELL00372,CUST005656,2017-10-17 05:07:21,1,wrong_item,71.15
RET002000,ORD0011134,2,PROD00243,SELL00057,CUST002685,2018-03-09 04:55:39,1,customer_changed_mind,92.01
RET002001,ORD0024091,1,PROD00087,SELL00027,CUST006893,2018-08-07 05:13:07,1,wrong_item,86.29
RET002002,ORD0000854,1,PROD00401,SELL00130,CUST007365,2018-01-30 04:51:00,1,customer_changed_mind,61.85
RET002003,ORD0003779,1,PROD01732,SELL00032,CUST007229,2017-09-20 13:45:11,1,late_delivery,205.91
RET002004,ORD0010299,1,PROD01223,SELL00294,CUST009920,2017-06-24 16:32:08,1,late_delivery,29.21
RET002005,ORD0005996,2,PROD01884,SELL00005,CUST007788,2018-04-12 08:57:35,1,quality_issue,237.11
RET002006,ORD0001035,2,PROD01326,SELL00226,CUST003910,2018-01-16 21:07:17,1,damaged,110.69
RET002007,ORD0002607,1,PROD01537,SELL00364,CUST003525,2018-03-08 20:13:23,1,damaged,191.71
RET002008,ORD0015912,1,PROD01688,SELL00322,CUST002875,2018-08-21 16:12:11,1,quality_issue,177.49
RET002009,ORD0024620,2,PROD01313,SELL00369,CUST004844,2017-08-17 18:23:54,1,damaged,105.52
RET002010,ORD0006341,2,PROD01153,SELL00054,CUST003724,2018-04-22 20:46:00,1,late_delivery,302.17
RET002011,ORD0001485,1,PROD01100,SELL00066,CUST007812,2017-07-09 00:02:39,1,damaged,109.0
RET002012,ORD0006506,1,PROD01036,SELL00330,CUST000774,2017-09-03 14:46:13,1,customer_changed_mind,40.23
RET002013,ORD0005298,3,PROD00166,SELL00105,CUST007437,2017-05-29 06:55:31,1,damaged,64.31
RET002014,ORD0004109,1,PROD01420,SELL00100,CUST009768,2017-05-30 16:35:37,1,wrong_item,75.64
RET002015,ORD0008576,1,PROD01882,SELL00318,CUST008032,2018-08-01 02:04:43,1,wrong_item,16.63
RET002016,ORD0006968,1,PROD01580,SELL00080,CUST007629,2017-11-10 14:14:34,1,customer_changed_mind,365.41
RET002017,ORD0004615,1,PROD00485,SELL00004,CUST009701,2018-10-21 12:40:15,1,quality_issue,195.36
RET002018,ORD0007721,1,PROD00179,SELL00006,CUST001154,2018-06-06 17:48:12,1,wrong_item,16.45
RET002019,ORD0015881,2,PROD00252,SELL00384,CUST001258,2018-04-09 14:15:53,1,customer_changed_mind,49.85
RET002020,ORD0022205,1,PROD01349,SELL00152,CUST008327,2017-07-03 20:11:22,1,wrong_item,108.94
RET002021,ORD0015459,1,PROD01862,SELL00372,CUST001725,2018-05-05 09:16:30,1,wrong_item,418.28
RET002022,ORD0008142,1,PROD00194,SELL00334,CUST000053,2018-07-17 08:25:40,1,late_delivery,73.02
RET002023,ORD0014756,1,PROD00251,SELL00105,CUST003282,2018-06-10 00:05:41,1,wrong_item,100.03
RET002024,ORD0013160,2,PROD01965,SELL00069,CUST000299,2017-09-22 07:20:29,1,wrong_item,191.38
RET002025,ORD0018277,1,PROD01587,SELL00016,CUST002772,2018-09-14 13:59:59,1,late_delivery,40.63
RET002026,ORD0017173,1,PROD01351,SELL00273,CUST005925,2018-04-15 18:02:46,1,damaged,240.23
RET002027,ORD0018231,1,PROD00917,SELL00086,CUST000566,2017-05-23 09:31:25,1,quality_issue,94.47
RET002028,ORD0020273,3,PROD01347,SELL00295,CUST001102,2018-03-27 05:30:15,1,customer_changed_mind,36.49
RET002029,ORD0004992,1,PROD00371,SELL00048,CUST006551,2018-11-05 23:38:26,1,quality_issue,69.89
RET002030,ORD0000402,1,PROD01123,SELL00205,CUST006461,2017-07-16 04:48:46,1,late_delivery,156.91
RET002031,ORD0005002,1,PROD01255,SELL00365,CUST000732,2018-02-06 07:32:57,1,quality_issue,46.93
RET002032,ORD0008091,2,PROD00073,SELL00060,CUST003792,2017-03-09 03:21:54,1,customer_changed_mind,60.93
RET002033,ORD0014308,1,PROD01233,SELL00296,CUST007057,2017-11-21 13:16:42,1,wrong_item,216.08
RET002034,ORD0017957,1,PROD01233,SELL00338,CUST002907,2017-07-11 19:43:28,1,wrong_item,210.27
RET002035,ORD0008963,1,PROD00194,SELL00021,CUST001519,2018-02-15 08:16:46,1,late_delivery,65.79
RET002036,ORD0003091,1,PROD00658,SELL00189,CUST004557,2017-09-16 16:35:33,1,wrong_item,154.19
RET002037,ORD0001904,1,PROD00051,SELL00390,CUST006986,2018-06-14 10:37:42,1,customer_changed_mind,29.4
RET002038,ORD0000595,1,PROD01844,SELL00271,CUST009071,2017-12-27 11:25:16,1,wrong_item,122.62
RET002039,ORD0021121,2,PROD00511,SELL00060,CUST000192,2017-09-04 03:07:43,1,damaged,394.46
RET002040,ORD0020886,1,PROD00081,SELL00317,CUST003405,2018-03-16 09:47:46,1,damaged,99.57
RET002041,ORD0014524,1,PROD01609,SELL00300,CUST005398,2017-04-16 06:14:43,1,customer_changed_mind,195.71
RET002042,ORD0023804,1,PROD00095,SELL00057,CUST001071,2017-09-01 15:15:36,1,damaged,32.88
RET002043,ORD0018094,1,PROD01203,SELL00302,CUST001031,2017-08-23 07:00:10,1,late_delivery,94.2
RET002044,ORD0012816,1,PROD01724,SELL00302,CUST002880,2018-09-08 13:57:06,1,late_delivery,302.31
RET002045,ORD0007219,1,PROD00969,SELL00322,CUST004887,2017-11-22 08:09:29,1,damaged,170.68
RET002046,ORD0006570,2,PROD01189,SELL00377,CUST006036,2017-12-22 14:13:50,1,late_delivery,15.99
RET002047,ORD0007328,1,PROD01653,SELL00110,CUST008435,2017-11-12 04:48:57,1,late_delivery,36.8
RET002048,ORD0008888,1,PROD00904,SELL00140,CUST008455,2017-10-19 07:50:52,1,customer_changed_mind,99.78
RET002049,ORD0018777,1,PROD00801,SELL00015,CUST001308,2017-05-24 12:53:55,1,customer_changed_mind,52.74
RET002050,ORD0021898,1,PROD01734,SELL00130,CUST009786,2017-07-21 20:01:39,1,quality_issue,46.72
RET002051,ORD0020759,2,PROD00427,SELL00325,CUST001837,2018-09-21 16:55:24,1,quality_issue,36.49
RET002052,ORD0022978,1,PROD01059,SELL00234,CUST000787,2018-07-11 00:37:25,1,late_delivery,20.06
RET002053,ORD0007336,1,PROD00947,SELL00148,CUST006350,2017-10-01 02:27:37,1,damaged,14.96
RET002054,ORD0009421,2,PROD01021,SELL00116,CUST008122,2017-02-17 06:59:04,1,quality_issue,68.87
RET002055,ORD0003499,3,PROD01417,SELL00226,CUST007742,2017-11-09 16:50:40,1,wrong_item,186.67
RET002056,ORD0023179,1,PROD00525,SELL00230,CUST001406,2017-04-23 10:25:36,1,wrong_item,231.67
RET002057,ORD0020504,2,PROD01804,SELL00282,CUST002848,2017-02-13 00:34:44,1,customer_changed_mind,71.87
RET002058,ORD0019734,2,PROD01904,SELL00380,CUST006125,2018-03-28 15:58:00,1,customer_changed_mind,73.86
RET002059,ORD0023050,1,PROD01085,SELL00064,CUST002197,2018-02-15 15:22:14,1,late_delivery,80.64
RET002060,ORD0019249,1,PROD01894,SELL00023,CUST006471,2017-03-21 12:02:58,1,late_delivery,51.42
RET002061,ORD0011246,2,PROD01136,SELL00036,CUST001144,2018-09-03 13:15:28,1,damaged,116.08
RET002062,ORD0009086,2,PROD00237,SELL00297,CUST001419,2018-04-22 07:38:26,1,late_delivery,115.96
RET002063,ORD0022184,4,PROD00084,SELL00115,CUST007819,2018-06-09 02:23:03,1,damaged,192.19
RET002064,ORD0011705,1,PROD01093,SELL00259,CUST004966,2017-11-29 08:23:04,1,customer_changed_mind,71.59
RET002065,ORD0001843,1,PROD00403,SELL00181,CUST004856,2018-05-11 23:18:51,1,quality_issue,30.52
RET002066,ORD0008304,1,PROD01514,SELL00286,CUST003129,2017-04-22 00:33:05,1,quality_issue,21.66
RET002067,ORD0015695,2,PROD01304,SELL00027,CUST006701,2018-09-30 14:35:13,1,damaged,94.16
RET002068,ORD0024768,1,PROD00624,SELL00307,CUST008097,2018-01-13 11:39:32,1,wrong_item,213.62
RET002069,ORD0000269,1,PROD01722,SELL00199,CUST001405,2018-01-29 19:42:48,1,wrong_item,141.2
RET002070,ORD0015723,1,PROD00385,SELL00320,CUST008721,2018-03-08 23:41:18,1,damaged,67.19
RET002071,ORD0008850,1,PROD01800,SELL00221,CUST005168,2018-03-23 05:03:59,1,damaged,218.91
RET002072,ORD0003675,1,PROD00660,SELL00229,CUST008155,2017-11-15 07:39:27,1,quality_issue,45.73
RET002073,ORD0020656,2,PROD01767,SELL00382,CUST009718,2017-08-23 17:01:45,1,damaged,154.99
RET002074,ORD0021898,2,PROD01323,SELL00009,CUST009786,2017-07-25 20:01:39,1,wrong_item,290.22
RET002075,ORD0013529,1,PROD00189,SELL00328,CUST007017,2018-05-19 00:27:36,1,wrong_item,82.86
RET002076,ORD0007110,3,PROD01002,SELL00146,CUST001810,2018-03-23 10:11:03,1,late_delivery,207.03
RET002077,ORD0007706,2,PROD01141,SELL00327,CUST002254,2018-07-27 05:21:12,1,damaged,100.85
RET002078,ORD0001665,2,PROD01724,SELL00047,CUST001835,2018-02-02 01:20:56,1,wrong_item,341.84
RET002079,ORD0014443,4,PROD01134,SELL00318,CUST006549,2017-03-18 23:43:15,1,quality_issue,24.0
RET002080,ORD0021435,1,PROD01637,SELL00267,CUST000882,2018-02-06 13:45:10,1,customer_changed_mind,211.26
RET002081,ORD0018283,1,PROD00580,SELL00366,CUST000178,2017-04-05 09:19:15,1,wrong_item,146.3
RET002082,ORD0014883,1,PROD01486,SELL00006,CUST004359,2017-10-28 03:41:52,1,customer_changed_mind,17.36
RET002083,ORD0012771,2,PROD00529,SELL00004,CUST009078,2018-10-13 07:42:30,1,damaged,86.29
RET002084,ORD0020134,4,PROD00937,SELL00327,CUST007210,2018-04-16 13:00:59,1,late_delivery,64.69
RET002085,ORD0017500,1,PROD01913,SELL00383,CUST007643,2017-12-21 17:46:55,1,quality_issue,19.35
RET002086,ORD0014399,1,PROD01952,SELL00018,CUST004727,2017-03-21 17:32:30,1,quality_issue,268.88
RET002087,ORD0024598,1,PROD00704,SELL00260,CUST001272,2018-09-14 15:44:27,1,quality_issue,102.57
RET002088,ORD0002895,1,PROD01917,SELL00220,CUST003766,2018-06-14 14:26:09,1,customer_changed_mind,178.83
RET002089,ORD0022550,1,PROD00168,SELL00246,CUST002147,2018-02-11 05:14:34,1,late_delivery,102.65
RET002090,ORD0002419,2,PROD00526,SELL00190,CUST000433,2018-01-21 14:03:40,1,quality_issue,55.77
RET002091,ORD0024104,2,PROD01081,SELL00358,CUST008447,2017-09-09 02:58:51,1,wrong_item,75.65
RET002092,ORD0000507,3,PROD00286,SELL00348,CUST007765,2017-12-19 20:53:19,1,late_delivery,59.39
RET002093,ORD0012953,1,PROD01723,SELL00174,CUST005805,2018-04-18 20:45:06,1,wrong_item,582.34
RET002094,ORD0020328,2,PROD00369,SELL00262,CUST002315,2018-05-11 19:37:41,1,wrong_item,41.83
RET002095,ORD0018482,2,PROD01599,SELL00350,CUST009600,2017-09-17 20:52:19,1,damaged,31.04
RET002096,ORD0012030,1,PROD01991,SELL00110,CUST005348,2017-10-22 19:47:35,1,wrong_item,79.49
RET002097,ORD0010222,3,PROD00396,SELL00174,CUST009663,2017-01-30 01:57:25,1,damaged,92.41
RET002098,ORD0009493,1,PROD01426,SELL00078,CUST008726,2018-09-20 23:58:23,1,late_delivery,324.78
RET002099,ORD0007895,3,PROD00795,SELL00207,CUST005470,2017-09-26 17:54:05,1,wrong_item,64.72
RET002100,ORD0008351,2,PROD00963,SELL00073,CUST006695,2018-07-04 11:50:34,1,wrong_item,81.16
RET002101,ORD0010954,1,PROD00389,SELL00192,CUST002584,2018-01-09 15:34:58,1,quality_issue,19.88
RET002102,ORD0020884,1,PROD00953,SELL00297,CUST001022,2018-03-09 10:25:15,1,wrong_item,260.79
RET002103,ORD0023374,1,PROD01377,SELL00350,CUST001492,2017-11-03 04:57:48,1,quality_issue,79.57
RET002104,ORD0003048,1,PROD01777,SELL00375,CUST008363,2017-02-23 14:15:48,1,damaged,153.17
RET002105,ORD0010756,1,PROD01796,SELL00367,CUST008401,2018-06-19 18:19:46,1,customer_changed_mind,95.4
RET002106,ORD0012455,1,PROD01089,SELL00269,CUST006112,2018-01-06 19:27:28,1,wrong_item,58.61
RET002107,ORD0009708,2,PROD01217,SELL00224,CUST008066,2017-03-11 14:25:59,1,late_delivery,61.01
RET002108,ORD0017682,1,PROD01275,SELL00282,CUST004526,2018-04-17 23:45:24,1,wrong_item,208.69
RET002109,ORD0001403,2,PROD01057,SELL00065,CUST000463,2018-10-03 15:09:37,1,damaged,47.47
RET002110,ORD0011410,1,PROD01473,SELL00011,CUST009525,2018-02-04 18:54:22,1,damaged,55.54
RET002111,ORD0015339,1,PROD01298,SELL00089,CUST007648,2017-03-30 23:55:38,1,quality_issue,88.4
RET002112,ORD0010111,2,PROD00182,SELL00092,CUST004489,2018-07-26 19:25:22,1,customer_changed_mind,27.68
RET002113,ORD0021601,2,PROD00335,SELL00314,CUST006235,2017-04-13 06:20:50,1,quality_issue,147.26
RET002114,ORD0006981,1,PROD00146,SELL00272,CUST008402,2018-03-24 01:28:58,1,quality_issue,383.67
RET002115,ORD0009299,1,PROD00435,SELL00246,CUST009313,2018-04-24 01:03:14,1,late_delivery,60.32
RET002116,ORD0015981,1,PROD01439,SELL00206,CUST007025,2017-03-10 07:24:18,1,wrong_item,161.59
RET002117,ORD0005374,1,PROD00481,SELL00316,CUST007963,2017-10-08 08:40:08,1,customer_changed_mind,69.62
RET002118,ORD0009195,1,PROD01687,SELL00316,CUST003849,2018-03-20 13:37:13,1,wrong_item,83.55
RET002119,ORD0015003,1,PROD00946,SELL00390,CUST006722,2018-05-13 02:38:48,1,customer_changed_mind,33.27
RET002120,ORD0012322,1,PROD00218,SELL00135,CUST005652,2018-08-20 02:00:56,1,quality_issue,231.9
RET002121,ORD0020434,2,PROD00556,SELL00044,CUST008378,2017-12-09 21:53:08,1,quality_issue,140.43
RET002122,ORD0012824,1,PROD01609,SELL00320,CUST001912,2017-06-30 18:19:25,1,quality_issue,223.15
RET002123,ORD0002369,4,PROD01490,SELL00204,CUST005945,2017-12-24 15:15:17,1,damaged,43.44
RET002124,ORD0013431,4,PROD01970,SELL00389,CUST000414,2017-03-27 12:27:56,1,late_delivery,47.05
RET002125,ORD0014065,1,PROD00846,SELL00366,CUST001560,2017-03-12 04:58:43,1,wrong_item,15.53
RET002126,ORD0005472,1,PROD01493,SELL00383,CUST002570,2018-03-25 13:40:08,1,quality_issue,23.37
RET002127,ORD0012705,2,PROD00093,SELL00399,CUST009763,2017-01-31 02:11:57,1,damaged,139.79
RET002128,ORD0023992,1,PROD01167,SELL00307,CUST005298,2018-05-14 01:12:36,1,wrong_item,43.58
RET002129,ORD0004475,1,PROD01343,SELL00134,CUST001104,2017-09-18 04:37:48,1,wrong_item,266.98
RET002130,ORD0008230,1,PROD01619,SELL00063,CUST003770,2017-03-10 00:20:14,1,customer_changed_mind,14.75
RET002131,ORD0012424,3,PROD01974,SELL00110,CUST007921,2018-07-20 00:47:43,1,damaged,90.02
RET002132,ORD0001331,1,PROD00873,SELL00230,CUST003514,2018-03-30 17:19:31,1,quality_issue,54.09
RET002133,ORD0004326,1,PROD01589,SELL00357,CUST008678,2018-02-10 15:58:59,1,quality_issue,197.4
RET002134,ORD0012644,1,PROD01229,SELL00124,CUST009812,2018-04-27 22:27:18,1,customer_changed_mind,94.79
RET002135,ORD0021420,2,PROD01860,SELL00266,CUST003207,2018-03-06 12:34:44,1,damaged,208.17
RET002136,ORD0018659,1,PROD00982,SELL00347,CUST008810,2017-04-16 09:05:28,1,wrong_item,438.89
RET002137,ORD0024234,1,PROD00361,SELL00256,CUST009587,2018-02-16 20:26:54,1,customer_changed_mind,103.55
RET002138,ORD0016604,1,PROD00194,SELL00224,CUST009714,2017-07-13 04:44:25,1,damaged,63.15
RET002139,ORD0014817,1,PROD01422,SELL00156,CUST004497,2017-02-05 05:22:04,1,quality_issue,191.24
RET002140,ORD0008165,1,PROD01374,SELL00309,CUST002745,2018-05-22 09:29:37,1,quality_issue,31.86
RET002141,ORD0001501,1,PROD01833,SELL00369,CUST006397,2018-08-24 09:46:41,1,wrong_item,111.03
RET002142,ORD0015310,1,PROD01324,SELL00201,CUST007111,2018-01-02 08:54:11,1,wrong_item,104.01
RET002143,ORD0017413,1,PROD01382,SELL00218,CUST005687,2018-01-07 23:53:44,1,damaged,120.6
RET002144,ORD0011713,1,PROD00720,SELL00035,CUST009101,2018-05-09 07:34:11,1,customer_changed_mind,74.05
RET002145,ORD0000617,1,PROD01514,SELL00274,CUST005758,2017-10-03 21:18:17,1,quality_issue,23.45
RET002146,ORD0000399,1,PROD01859,SELL00049,CUST001265,2018-01-22 17:34:06,1,late_delivery,249.29
RET002147,ORD0016173,1,PROD01333,SELL00344,CUST007821,2017-01-21 13:57:04,1,wrong_item,71.75
RET002148,ORD0024704,3,PROD01413,SELL00088,CUST008800,2018-10-28 09:51:17,1,damaged,64.55
RET002149,ORD0004317,2,PROD01783,SELL00370,CUST007982,2018-05-15 06:51:06,1,damaged,61.83
RET002150,ORD0009795,1,PROD01276,SELL00217,CUST003291,2017-10-29 05:46:06,1,wrong_item,102.22
RET002151,ORD0008681,1,PROD00251,SELL00333,CUST009013,2018-01-08 20:36:25,1,customer_changed_mind,95.12
RET002152,ORD0020492,1,PROD01435,SELL00098,CUST003893,2018-03-14 00:35:43,1,damaged,33.0
RET002153,ORD0009573,2,PROD01295,SELL00146,CUST006397,2017-10-03 16:13:14,1,late_delivery,167.59
RET002154,ORD0018812,1,PROD01448,SELL00169,CUST005115,2017-02-28 11:45:24,1,damaged,126.7
RET002155,ORD0017699,1,PROD00775,SELL00322,CUST003438,2018-08-09 23:19:25,1,quality_issue,204.28
RET002156,ORD0009557,2,PROD00930,SELL00357,CUST004257,2017-05-31 20:23:04,1,quality_issue,246.72
RET002157,ORD0009443,1,PROD01712,SELL00339,CUST008671,2017-07-09 16:06:09,1,damaged,84.49
RET002158,ORD0013850,1,PROD00897,SELL00272,CUST001472,2017-09-14 09:12:33,1,customer_changed_mind,110.17
RET002159,ORD0020490,1,PROD01021,SELL00103,CUST000752,2017-08-11 02:10:55,1,late_delivery,73.9
RET002160,ORD0002437,2,PROD00006,SELL00360,CUST000296,2017-05-18 21:00:02,1,customer_changed_mind,31.09
RET002161,ORD0012872,1,PROD01490,SELL00273,CUST004923,2017-06-21 01:36:04,1,damaged,44.16
RET002162,ORD0008123,2,PROD01158,SELL00024,CUST009602,2017-10-01 21:57:57,1,wrong_item,38.81
RET002163,ORD0019886,1,PROD01666,SELL00306,CUST004230,2018-01-29 13:00:04,1,wrong_item,31.35
RET002164,ORD0000751,1,PROD00385,SELL00036,CUST002956,2017-11-07 00:45:58,1,damaged,64.8
RET002165,ORD0006723,1,PROD01355,SELL00343,CUST001684,2018-09-16 06:21:06,1,damaged,159.32
RET002166,ORD0014921,2,PROD00829,SELL00069,CUST000839,2018-01-10 19:19:07,1,quality_issue,236.33
RET002167,ORD0023692,2,PROD01177,SELL00111,CUST006485,2017-12-27 21:10:45,1,quality_issue,69.69
RET002168,ORD0015239,2,PROD00487,SELL00323,CUST005049,2017-03-28 21:53:46,1,quality_issue,119.33
RET002169,ORD0023731,2,PROD01816,SELL00375,CUST004169,2017-02-07 01:29:16,1,damaged,31.96
RET002170,ORD0014124,1,PROD00628,SELL00033,CUST000354,2018-06-21 01:53:52,1,damaged,106.3
RET002171,ORD0009989,2,PROD01816,SELL00098,CUST009118,2017-08-04 18:42:01,1,late_delivery,35.98
RET002172,ORD0016034,1,PROD00192,SELL00171,CUST007623,2018-05-20 18:44:44,1,quality_issue,222.63
RET002173,ORD0006936,3,PROD01926,SELL00144,CUST000778,2018-09-05 02:36:44,1,late_delivery,85.74
RET002174,ORD0005290,2,PROD00864,SELL00099,CUST005045,2018-07-02 12:17:29,1,quality_issue,56.86
RET002175,ORD0014312,1,PROD01852,SELL00222,CUST005873,2018-08-26 21:25:17,1,damaged,187.38
RET002176,ORD0009300,4,PROD00901,SELL00114,CUST001675,2017-09-11 21:04:07,1,customer_changed_mind,41.85
RET002177,ORD0010666,2,PROD01397,SELL00145,CUST004515,2017-08-26 17:20:15,1,late_delivery,193.82
RET002178,ORD0013115,2,PROD00115,SELL00192,CUST000055,2017-11-14 09:30:08,1,wrong_item,164.23
RET002179,ORD0012657,1,PROD01210,SELL00181,CUST005976,2017-07-10 19:23:55,1,late_delivery,34.17
RET002180,ORD0006183,1,PROD01798,SELL00036,CUST007468,2017-09-25 00:17:31,1,quality_issue,19.46
RET002181,ORD0020068,1,PROD01253,SELL00269,CUST003536,2018-04-14 10:49:54,1,quality_issue,146.87
RET002182,ORD0014390,1,PROD01778,SELL00382,CUST004161,2017-07-25 09:22:51,1,customer_changed_mind,57.14
RET002183,ORD0014196,1,PROD01996,SELL00127,CUST005708,2018-02-07 06:01:19,1,quality_issue,79.77
RET002184,ORD0022601,1,PROD00632,SELL00376,CUST002025,2017-09-03 07:48:02,1,customer_changed_mind,32.8
RET002185,ORD0016597,1,PROD00062,SELL00347,CUST006291,2018-04-17 18:40:46,1,late_delivery,38.21
RET002186,ORD0020724,2,PROD01720,SELL00040,CUST006704,2018-01-17 06:39:47,1,late_delivery,61.57
RET002187,ORD0007843,3,PROD00307,SELL00310,CUST002586,2017-03-22 13:49:18,1,quality_issue,39.68
RET002188,ORD0014383,2,PROD01370,SELL00148,CUST008576,2017-12-23 13:48:31,1,customer_changed_mind,51.8
RET002189,ORD0002382,1,PROD01306,SELL00287,CUST000526,2018-06-08 05:19:16,1,wrong_item,184.66
RET002190,ORD0011974,1,PROD01671,SELL00378,CUST006175,2017-11-24 00:46:09,1,wrong_item,85.86
RET002191,ORD0007235,1,PROD01506,SELL00220,CUST006056,2017-05-30 20:59:48,1,wrong_item,32.33
RET002192,ORD0012857,1,PROD01420,SELL00065,CUST005382,2018-09-27 19:48:19,1,damaged,84.47
RET002193,ORD0024409,1,PROD01158,SELL00233,CUST006990,2017-11-27 15:42:34,1,late_delivery,41.49
RET002194,ORD0019674,1,PROD00305,SELL00205,CUST003961,2017-11-13 14:36:39,1,wrong_item,56.81
RET002195,ORD0001515,1,PROD01062,SELL00398,CUST003252,2017-05-24 07:12:47,1,customer_changed_mind,31.44
RET002196,ORD0019364,1,PROD00294,SELL00246,CUST001370,2017-11-23 01:35:50,1,quality_issue,244.5
RET002197,ORD0023418,1,PROD00354,SELL00223,CUST004243,2018-05-26 05:07:20,1,damaged,214.28
RET002198,ORD0012069,1,PROD00946,SELL00375,CUST000520,2017-05-24 09:18:57,1,customer_changed_mind,29.91
RET002199,ORD0004214,1,PROD00668,SELL00033,CUST005230,2018-08-20 10:56:41,1,customer_changed_mind,58.32
RET002200,ORD0015826,1,PROD00058,SELL00128,CUST002566,2017-04-28 01:43:45,1,quality_issue,30.5
RET002201,ORD0019488,1,PROD00467,SELL00363,CUST003378,2017-03-24 22:02:08,1,quality_issue,71.54
RET002202,ORD0001158,1,PROD01610,SELL00294,CUST006326,2018-09-16 20:23:44,1,quality_issue,78.24
RET002203,ORD0015094,1,PROD00536,SELL00258,CUST000258,2018-10-05 23:58:20,1,quality_issue,85.51
RET002204,ORD0009781,1,PROD01166,SELL00116,CUST008509,2017-04-22 06:47:38,1,damaged,163.71
RET002205,ORD0000694,1,PROD01756,SELL00359,CUST001334,2018-02-18 15:34:47,1,quality_issue,123.86
RET002206,ORD0021152,2,PROD01986,SELL00302,CUST004254,2018-02-27 19:14:08,1,wrong_item,44.57
RET002207,ORD0006844,1,PROD00291,SELL00228,CUST001893,2018-04-21 10:34:32,1,customer_changed_mind,106.03
RET002208,ORD0012776,1,PROD01044,SELL00317,CUST005156,2018-10-24 21:35:14,1,customer_changed_mind,67.92
RET002209,ORD0007940,1,PROD01840,SELL00155,CUST004273,2017-02-14 03:05:18,1,quality_issue,93.4
RET002210,ORD0022862,1,PROD00404,SELL00085,CUST009558,2018-06-29 00:19:23,1,late_delivery,37.16
RET002211,ORD0014800,1,PROD00181,SELL00213,CUST006643,2018-08-31 14:47:37,1,late_delivery,137.95
RET002212,ORD0021885,1,PROD00335,SELL00287,CUST002371,2018-02-18 03:04:26,1,wrong_item,147.2
RET002213,ORD0019849,3,PROD01063,SELL00134,CUST005917,2017-04-22 19:15:49,1,wrong_item,70.57
RET002214,ORD0014383,1,PROD00168,SELL00060,CUST008576,2018-01-31 13:48:31,1,customer_changed_mind,99.74
RET002215,ORD0015362,1,PROD01505,SELL00157,CUST001949,2018-01-09 06:35:17,1,damaged,127.73
RET002216,ORD0023994,1,PROD00778,SELL00394,CUST004060,2017-03-30 19:25:02,1,customer_changed_mind,37.64
RET002217,ORD0009356,1,PROD00634,SELL00148,CUST005923,2018-11-13 02:47:20,1,wrong_item,61.22
RET002218,ORD0022898,2,PROD00044,SELL00167,CUST000942,2017-06-10 18:04:46,1,customer_changed_mind,22.3
RET002219,ORD0023188,1,PROD00604,SELL00361,CUST003422,2017-08-02 04:52:49,1,wrong_item,176.6
RET002220,ORD0006376,2,PROD01686,SELL00190,CUST001824,2018-10-01 14:11:56,1,late_delivery,49.98
RET002221,ORD0009823,4,PROD01244,SELL00005,CUST004433,2018-01-08 12:34:41,1,quality_issue,227.61
RET002222,ORD0024270,2,PROD00939,SELL00082,CUST007608,2018-07-09 18:26:10,1,customer_changed_mind,150.89
RET002223,ORD0012150,1,PROD00246,SELL00382,CUST008562,2018-10-25 15:41:24,1,wrong_item,19.53
RET002224,ORD0016231,1,PROD01598,SELL00052,CUST007418,2018-06-04 23:15:20,1,damaged,106.46
RET002225,ORD0005458,1,PROD00720,SELL00098,CUST002213,2018-07-29 05:29:36,1,quality_issue,90.64
RET002226,ORD0009526,3,PROD00206,SELL00119,CUST007245,2017-05-18 10:06:04,1,wrong_item,40.2
RET002227,ORD0002227,2,PROD00458,SELL00176,CUST002188,2017-08-15 12:49:49,1,quality_issue,319.36
RET002228,ORD0021048,1,PROD01970,SELL00398,CUST003995,2017-12-17 08:32:10,1,damaged,46.21
RET002229,ORD0022943,1,PROD01969,SELL00250,CUST007009,2017-04-11 17:22:35,1,customer_changed_mind,40.98
RET002230,ORD0022861,1,PROD01812,SELL00082,CUST007903,2017-06-16 15:00:36,1,late_delivery,36.87
RET002231,ORD0020642,3,PROD01346,SELL00254,CUST004762,2017-12-27 18:41:08,1,damaged,26.13
RET002232,ORD0010082,2,PROD00836,SELL00146,CUST006468,2017-08-08 15:21:07,1,wrong_item,131.22
RET002233,ORD0001434,1,PROD00792,SELL00063,CUST000489,2018-07-10 22:59:16,1,damaged,95.42
RET002234,ORD0017692,1,PROD00499,SELL00345,CUST008921,2018-08-14 02:33:53,1,customer_changed_mind,206.29
