order_id,order_item_id,product_id,seller_id,quantity,price,freight_value
ORD0012049,2,PROD00763,SELL00093,1,131.24,58.77
ORD0012049,3,PROD00551,SELL00008,1,66.39,36.72
ORD0012049,4,PROD00316,SELL00135,1,269.4,28.88
ORD0012050,1,PROD01439,SELL00072,1,166.28,26.62
ORD0012050,2,PROD01034,SELL00209,1,204.12,14.38
ORD0012050,3,PROD01531,SELL00124,1,26.13,72.72
ORD0012051,1,PROD00779,SELL00151,1,419.74,72.6
ORD0012052,1,PROD00757,SELL00049,1,19.26,75.68
ORD0012053,1,PROD01015,SELL00291,1,70.5,20.79
ORD0012053,2,PROD01067,SELL00230,1,35.86,33.5
ORD0012053,3,PROD00667,SELL00021,1,28.98,40.55
ORD0012054,1,PROD00380,SELL00314,1,132.9,5.05
ORD0012055,1,PROD00436,SELL00147,1,115.15,20.79
ORD0012056,1,PROD01340,SELL00003,1,26.16,54.73
ORD0012057,1,PROD01926,SELL00024,1,81.03,14.55
ORD0012057,2,PROD00006,SELL00316,1,31.04,24.1
ORD0012057,3,PROD00904,SELL00091,1,103.91,75.16
ORD0012057,4,PROD00163,SELL00033,1,50.7,35.12
ORD0012058,1,PROD01049,SELL00073,1,90.97,14.08
ORD0012059,1,PROD01710,SELL00079,1,58.73,79.29
ORD0012060,1,PROD01921,SELL00253,1,150.35,24.62
ORD0012061,1,PROD01113,SELL00297,1,147.5,57.01
ORD0012062,1,PROD01012,SELL00104,1,219.88,78.69
ORD0012062,2,PROD00347,SELL00048,1,184.08,19.66
ORD0012063,1,PROD00362,SELL00054,1,138.24,16.56
ORD0012064,1,PROD01495,SELL00391,1,231.05,64.96
ORD0012064,2,PROD01010,SELL00257,1,45.23,24.79
ORD0012065,1,PROD00669,SELL00199,1,214.35,58.54
ORD0012066,1,PROD01481,SELL00162,1,110.2,15.37
ORD0012067,1,PROD01542,SELL00056,1,42.06,67.41
ORD0012068,1,PROD01005,SELL00334,1,40.49,7.34
ORD0012068,2,PROD00380,SELL00224,1,153.33,32.87
ORD0012068,3,PROD01519,SELL00175,1,199.0,16.06
ORD0012069,1,PROD00946,SELL00375,1,29.91,68.82
ORD0012070,1,PROD00233,SELL00144,1,192.6,39.57
ORD0012070,2,PROD00679,SELL00199,1,135.91,28.23
ORD0012071,1,PROD00172,SELL00273,1,149.28,56.0
ORD0012072,1,PROD01237,SELL00352,1,52.06,37.06
ORD0012073,1,PROD01919,SELL00069,1,98.43,52.53
ORD0012074,1,PROD01893,SELL00072,1,412.44,45.98
ORD0012075,1,PROD00324,SELL00030,1,86.83,41.16
ORD0012076,1,PROD00074,SELL00162,1,70.51,44.48
ORD0012076,2,PROD01396,SELL00011,1,54.28,53.19
ORD0012077,1,PROD01475,SELL00138,1,52.74,64.67
ORD0012078,1,PROD01417,SELL00175,1,183.2,45.67
ORD0012079,1,PROD00696,SELL00010,1,22.78,80.0
ORD0012080,1,PROD01087,SELL00351,1,72.46,21.87
ORD0012080,2,PROD00361,SELL00233,1,81.07,68.35
ORD0012080,3,PROD01925,SELL00248,1,114.3,20.03
ORD0012081,1,PROD00242,SELL00246,1,32.71,67.31
ORD0012081,2,PROD00732,SELL00011,1,133.46,24.13
ORD0012082,1,PROD01387,SELL00026,1,81.9,8.46
ORD0012083,1,PROD01459,SELL00012,1,29.74,13.73
ORD0012084,1,PROD00534,SELL00318,1,77.36,19.61
ORD0012085,1,PROD00851,SELL00325,1,84.86,15.14
ORD0012085,2,PROD01459,SELL00235,1,28.02,79.51
ORD0012085,3,PROD00386,SELL00195,1,633.88,25.72
ORD0012086,1,PROD01070,SELL00102,1,149.67,25.12
ORD0012086,2,PROD01833,SELL00147,1,104.47,76.31
ORD0012086,3,PROD01755,SELL00299,1,34.6,57.82
ORD0012087,1,PROD01806,SELL00285,1,333.11,60.14
ORD0012087,2,PROD01349,SELL00311,1,117.51,74.75
ORD0012087,3,PROD01134,SELL00061,1,30.66,53.37
ORD0012088,1,PROD01393,SELL00364,1,276.46,76.93
ORD0012089,1,PROD00061,SELL00370,1,22.66,61.61
ORD0012090,1,PROD01856,SELL00054,1,136.85,62.73
ORD0012091,1,PROD00032,SELL00170,1,34.47,6.55
ORD0012092,1,PROD00952,SELL00289,1,71.96,35.12
ORD0012092,2,PROD00139,SELL00309,1,299.49,46.89
ORD0012093,1,PROD01533,SELL00199,1,167.84,47.44
ORD0012094,1,PROD00394,SELL00367,1,28.87,76.93
ORD0012095,1,PROD01911,SELL00395,1,100.03,61.58
ORD0012096,1,PROD01978,SELL00340,1,85.25,59.07
ORD0012097,1,PROD00970,SELL00093,1,20.83,26.35
ORD0012097,2,PROD01517,SELL00313,1,30.16,57.14
ORD0012098,1,PROD00198,SELL00365,1,42.8,14.27
ORD0012099,1,PROD00407,SELL00075,1,35.47,12.54
ORD0012100,1,PROD01059,SELL00096,1,21.76,14.14
ORD0012100,2,PROD00898,SELL00268,1,18.6,47.14
ORD0012101,1,PROD00433,SELL00344,1,21.17,39.02
ORD0012101,2,PROD00004,SELL00329,1,47.59,70.84
ORD0012102,1,PROD00621,SELL00358,1,88.35,6.39
ORD0012102,2,PROD01307,SELL00139,1,35.21,48.34
ORD0012102,3,PROD01551,SELL00005,1,26.11,78.75
ORD0012103,1,PROD01469,SELL00302,1,115.95,37.68
ORD0012104,1,PROD01094,SELL00005,1,186.2,30.89
ORD0012105,1,PROD00286,SELL00016,1,52.7,53.69
ORD0012106,1,PROD00963,SELL00278,1,70.55,27.88
ORD0012107,1,PROD00509,SELL00275,1,58.86,39.52
ORD0012108,1,PROD00863,SELL00184,1,133.13,45.97
ORD0012108,2,PROD00517,SELL00287,1,127.98,29.56
ORD0012108,3,PROD00953,SELL00137,1,235.0,35.88
ORD0012108,4,PROD01457,SELL00192,1,147.74,65.73
ORD0012109,1,PROD00106,SELL00399,1,46.0,50.85
ORD0012109,2,PROD00604,SELL00349,1,150.31,46.32
ORD0012110,1,PROD01244,SELL00047,1,280.9,10.63
ORD0012111,1,PROD01019,SELL00095,1,201.3,51.35
ORD0012111,2,PROD01578,SELL00209,1,30.08,21.74
ORD0012112,1,PROD01150,SELL00288,1,132.62,50.47
ORD0012112,2,PROD00925,SELL00384,1,88.24,45.89
ORD0012113,1,PROD00286,SELL00328,1,57.2,18.14
ORD0012113,2,PROD00308,SELL00301,1,96.21,21.56
ORD0012114,1,PROD00883,SELL00115,1,16.51,52.84
ORD0012115,1,PROD01666,SELL00149,1,32.46,76.44
ORD0012115,2,PROD01949,SELL00360,1,85.51,5.72
ORD0012115,3,PROD00854,SELL00244,1,41.98,8.49
ORD0012116,1,PROD00302,SELL00377,1,57.26,11.06
ORD0012117,1,PROD01592,SELL00079,1,141.43,55.94
ORD0012118,1,PROD00727,SELL00068,1,194.25,25.63
ORD0012118,2,PROD01083,SELL00191,1,75.47,63.91
ORD0012119,1,PROD01116,SELL00363,1,26.6,74.98
ORD0012120,1,PROD00035,SELL00157,1,49.95,36.79
ORD0012121,1,PROD00027,SELL00311,1,164.2,63.45
ORD0012122,1,PROD01604,SELL00090,1,123.9,7.14
ORD0012123,1,PROD00095,SELL00149,1,31.27,38.81
ORD0012124,1,PROD01624,SELL00016,1,80.62,47.22
ORD0012125,1,PROD01059,SELL00284,1,20.5,44.42
ORD0012125,2,PROD01287,SELL00001,1,155.6,29.29
ORD0012126,1,PROD00214,SELL00206,1,62.54,8.05
ORD0012127,1,PROD00835,SELL00188,1,120.84,22.41
ORD0012128,1,PROD01448,SELL00390,1,130.01,26.4
ORD0012129,1,PROD00366,SELL00075,1,73.28,33.33
ORD0012129,2,PROD00359,SELL00273,1,130.01,33.24
ORD0012130,1,PROD00476,SELL00393,1,46.34,6.45
ORD0012130,2,PROD01044,SELL00273,1,73.34,44.05
ORD0012130,3,PROD00707,SELL00376,1,131.23,79.39
ORD0012130,4,PROD00105,SELL00004,1,236.23,58.35
ORD0012131,1,PROD01237,SELL00042,1,66.84,9.51
ORD0012132,1,PROD00377,SELL00301,1,79.3,48.47
ORD0012133,1,PROD00676,SELL00103,1,96.97,28.15
ORD0012134,1,PROD01519,SELL00034,1,177.88,51.42
ORD0012135,1,PROD01670,SELL00077,1,80.57,6.11
ORD0012136,1,PROD01391,SELL00331,1,32.21,45.35
ORD0012136,2,PROD01626,SELL00342,1,105.58,21.4
ORD0012137,1,PROD01328,SELL00094,1,86.27,71.43
ORD0012138,1,PROD01186,SELL00125,1,163.12,71.05
ORD0012139,1,PROD01873,SELL00036,1,250.51,26.45
ORD0012139,2,PROD00632,SELL00330,1,32.13,72.91
ORD0012140,1,PROD01739,SELL00333,1,30.6,15.67
ORD0012140,2,PROD00862,SELL00363,1,41.16,66.01
ORD0012141,1,PROD00375,SELL00176,1,44.12,27.25
ORD0012142,1,PROD01830,SELL00140,1,63.23,44.25
ORD0012142,2,PROD00208,SELL00183,1,153.94,58.41
ORD0012142,3,PROD01837,SELL00101,1,124.51,60.0
ORD0012143,1,PROD01203,SELL00187,1,101.88,67.75
ORD0012143,2,PROD00823,SELL00294,1,60.86,29.4
ORD0012144,1,PROD01675,SELL00355,1,105.22,69.46
ORD0012145,1,PROD01056,SELL00274,1,77.64,71.38
ORD0012146,1,PROD01550,SELL00216,1,103.95,43.85
ORD0012147,1,PROD00986,SELL00072,1,206.14,70.33
ORD0012148,1,PROD01713,SELL00188,1,31.57,45.32
ORD0012149,1,PROD00861,SELL00141,1,159.29,64.84
ORD0012149,2,PROD00575,SELL00043,1,174.35,18.57
ORD0012149,3,PROD01163,SELL00363,1,346.5,24.46
ORD0012149,4,PROD01136,SELL00262,1,129.18,64.71
ORD0012150,1,PROD00246,SELL00382,1,19.53,62.75
ORD0012150,2,PROD01763,SELL00032,1,222.92,14.74
ORD0012151,1,PROD00601,SELL00149,1,136.96,8.67
ORD0012152,1,PROD00364,SELL00309,1,219.89,67.84
ORD0012153,1,PROD00443,SELL00150,1,187.86,47.32
ORD0012154,1,PROD01864,SELL00073,1,140.2,23.83
ORD0012154,2,PROD01257,SELL00164,1,21.11,17.48
ORD0012155,1,PROD00844,SELL00246,1,266.78,38.4
ORD0012156,1,PROD00571,SELL00056,1,128.92,49.77
ORD0012156,2,PROD01510,SELL00082,1,350.44,62.33
ORD0012157,1,PROD01034,SELL00145,1,200.84,47.84
ORD0012158,1,PROD01781,SELL00095,1,68.32,34.48
ORD0012159,1,PROD01707,SELL00269,1,48.73,30.08
ORD0012160,1,PROD00478,SELL00297,1,56.11,54.84
ORD0012160,2,PROD00744,SELL00286,1,87.11,16.05
ORD0012161,1,PROD01542,SELL00086,1,37.32,35.69
ORD0012162,1,PROD00024,SELL00167,1,32.68,26.15
ORD0012163,1,PROD00745,SELL00035,1,36.32,23.21
ORD0012164,1,PROD00468,SELL00269,1,162.91,39.2
ORD0012164,2,PROD00422,SELL00274,1,98.83,8.37
ORD0012165,1,PROD00683,SELL00116,1,52.69,41.92
ORD0012165,2,PROD01215,SELL00371,1,39.83,60.49
ORD0012165,3,PROD00321,SELL00310,1,32.66,23.17
ORD0012166,1,PROD01712,SELL00009,1,81.54,6.74
ORD0012167,1,PROD01687,SELL00379,1,93.47,66.81
ORD0012167,2,PROD01662,SELL00234,1,110.9,45.75
ORD0012168,1,PROD01607,SELL00042,1,70.16,18.37
ORD0012169,1,PROD00239,SELL00105,1,17.12,11.21
ORD0012170,1,PROD00922,SELL00278,1,55.45,15.14
ORD0012171,1,PROD00684,SELL00188,1,184.96,45.88
ORD0012172,1,PROD00976,SELL00356,1,154.66,71.53
ORD0012173,1,PROD01920,SELL00051,1,21.5,75.79
ORD0012174,1,PROD00235,SELL00006,1,110.6,53.29
ORD0012175,1,PROD01148,SELL00395,1,32.64,22.91
ORD0012176,1,PROD00131,SELL00189,1,84.83,27.09
ORD0012177,1,PROD01035,SELL00316,1,42.61,47.43
ORD0012177,2,PROD00518,SELL00071,1,222.41,73.65
ORD0012177,3,PROD01397,SELL00286,1,183.26,42.75
ORD0012178,1,PROD00848,SELL00178,1,27.84,19.51
ORD0012178,2,PROD00147,SELL00153,1,209.25,26.91
ORD0012179,1,PROD01638,SELL00180,1,37.38,42.44
ORD0012179,2,PROD01751,SELL00347,1,194.09,38.78
ORD0012179,3,PROD01463,SELL00296,1,95.52,13.61
ORD0012180,1,PROD00722,SELL00077,1,87.37,78.62
ORD0012181,1,PROD01588,SELL00345,1,30.11,37.01
ORD0012181,2,PROD00812,SELL00324,1,135.84,37.71
ORD0012182,1,PROD01640,SELL00318,1,78.94,79.86
ORD0012183,1,PROD00397,SELL00070,1,90.78,53.83
ORD0012184,1,PROD00490,SELL00345,1,51.73,45.34
ORD0012184,2,PROD00401,SELL00389,1,62.01,45.3
ORD0012184,3,PROD01412,SELL00135,1,54.3,48.07
ORD0012184,4,PROD00189,SELL00069,1,98.2,32.95
ORD0012185,1,PROD00456,SELL00163,1,147.42,40.66
ORD0012186,1,PROD00156,SELL00349,1,35.15,14.81
ORD0012187,1,PROD00253,SELL00102,1,370.99,29.99
ORD0012188,1,PROD00557,SELL00316,1,39.17,23.38
ORD0012189,1,PROD00847,SELL00305,1,67.51,24.5
ORD0012189,2,PROD00001,SELL00327,1,91.46,58.81
ORD0012189,3,PROD00320,SELL00131,1,80.54,50.92
ORD0012190,1,PROD01219,SELL00323,1,34.56,51.93
ORD0012190,2,PROD00026,SELL00050,1,244.54,30.68
ORD0012191,1,PROD00648,SELL00075,1,76.39,67.53
ORD0012192,1,PROD01342,SELL00145,1,137.24,69.17
ORD0012193,1,PROD01128,SELL00322,1,68.97,77.24
ORD0012194,1,PROD01823,SELL00192,1,276.32,28.64
ORD0012195,1,PROD00932,SELL00001,1,292.63,28.48
ORD0012195,2,PROD00082,SELL00101,1,268.67,60.82
ORD0012196,1,PROD01091,SELL00346,1,35.5,32.78
ORD0012197,1,PROD00649,SELL00318,1,66.46,14.13
ORD0012198,1,PROD01911,SELL00392,1,130.23,27.99
ORD0012198,2,PROD00177,SELL00120,1,334.5,32.14
ORD0012199,1,PROD00010,SELL00170,1,189.31,68.4
ORD0012200,1,PROD00861,SELL00204,1,184.88,72.98
ORD0012201,1,PROD01199,SELL00251,1,79.23,46.68
ORD0012201,2,PROD00921,SELL00297,1,31.71,73.6
ORD0012202,1,PROD00772,SELL00164,1,66.13,10.3
ORD0012203,1,PROD00724,SELL00073,1,129.65,6.15
ORD0012203,2,PROD00028,SELL00266,1,146.25,30.47
ORD0012204,1,PROD00304,SELL00364,1,114.08,60.18
ORD0012204,2,PROD00958,SELL00327,1,64.17,54.39
ORD0012205,1,PROD01450,SELL00033,1,522.24,19.87
ORD0012205,2,PROD01249,SELL00354,1,152.01,12.0
ORD0012206,1,PROD00024,SELL00333,1,29.67,11.2
ORD0012206,2,PROD01559,SELL00209,1,207.45,59.53
ORD0012207,1,PROD01780,SELL00307,1,25.08,47.34
ORD0012208,1,PROD01172,SELL00304,1,275.16,64.48
ORD0012209,1,PROD01243,SELL00152,1,127.28,73.16
ORD0012210,1,PROD01654,SELL00033,1,297.35,61.79
ORD0012211,1,PROD01698,SELL00333,1,32.72,67.83
ORD0012212,1,PROD01500,SELL00265,1,80.63,31.93
ORD0012212,2,PROD00304,SELL00089,1,110.39,53.43
ORD0012212,3,PROD00888,SELL00062,1,59.35,32.82
ORD0012213,1,PROD01013,SELL00331,1,311.69,21.72
ORD0012213,2,PROD01625,SELL00113,1,15.1,26.46
ORD0012214,1,PROD00433,SELL00232,1,21.26,73.14
ORD0012215,1,PROD01774,SELL00175,1,49.69,75.23
ORD0012216,1,PROD01538,SELL00308,1,42.86,61.44
ORD0012217,1,PROD00579,SELL00018,1,167.49,55.85
ORD0012218,1,PROD01047,SELL00014,1,59.46,31.13
ORD0012219,1,PROD00479,SELL00209,1,429.07,78.25
ORD0012220,1,PROD01209,SELL00390,1,72.43,60.54
ORD0012221,1,PROD00099,SELL00064,1,83.75,23.16
ORD0012222,1,PROD01174,SELL00305,1,152.03,43.95
ORD0012222,2,PROD01059,SELL00159,1,18.06,5.5
ORD0012223,1,PROD00110,SELL00016,1,41.06,56.3
ORD0012224,1,PROD00120,SELL00130,1,100.19,36.44
ORD0012225,1,PROD01559,SELL00167,1,174.83,11.07
ORD0012226,1,PROD01127,SELL00292,1,42.23,64.61
ORD0012226,2,PROD00383,SELL00293,1,87.49,59.77
ORD0012227,1,PROD01282,SELL00338,1,46.74,14.78
ORD0012227,2,PROD00211,SELL00112,1,133.65,48.08
ORD0012228,1,PROD00966,SELL00056,1,66.28,46.09
ORD0012229,1,PROD00983,SELL00009,1,16.64,24.7
ORD0012230,1,PROD00342,SELL00091,1,119.75,46.72
ORD0012231,1,PROD01166,SELL00152,1,176.79,43.48
ORD0012232,1,PROD01725,SELL00141,1,102.5,59.57
ORD0012233,1,PROD00750,SELL00315,1,171.57,68.19
ORD0012234,1,PROD00624,SELL00245,1,169.47,34.94
ORD0012235,1,PROD00902,SELL00378,1,15.73,5.14
ORD0012236,1,PROD00465,SELL00022,1,126.98,41.79
ORD0012237,1,PROD01774,SELL00039,1,46.22,58.27
ORD0012238,1,PROD01910,SELL00152,1,85.0,64.52
ORD0012239,1,PROD01224,SELL00297,1,195.62,25.04
ORD0012240,1,PROD01650,SELL00161,1,104.69,77.73
ORD0012241,1,PROD01360,SELL00281,1,204.38,78.65
ORD0012241,2,PROD00553,SELL00165,1,31.07,37.9
ORD0012242,1,PROD01532,SELL00177,1,27.33,74.45
ORD0012243,1,PROD01733,SELL00160,1,49.03,51.04
ORD0012243,2,PROD01128,SELL00367,1,67.96,21.4
ORD0012244,1,PROD00510,SELL00236,1,86.63,75.65
ORD0012245,1,PROD00157,SELL00096,1,90.41,68.36
ORD0012245,2,PROD00500,SELL00061,1,95.32,48.51
ORD0012246,1,PROD01584,SELL00029,1,138.85,7.26
ORD0012246,2,PROD01106,SELL00151,1,135.48,75.2
ORD0012246,3,PROD01983,SELL00351,1,71.3,56.48
ORD0012247,1,PROD00293,SELL00160,1,85.72,22.07
ORD0012248,1,PROD01925,SELL00081,1,129.95,9.01
ORD0012249,1,PROD01895,SELL00054,1,49.23,62.05
ORD0012249,2,PROD01163,SELL00132,1,439.98,72.85
ORD0012250,1,PROD00449,SELL00179,1,76.98,73.48
ORD0012250,2,PROD01225,SELL00037,1,428.83,73.23
ORD0012251,1,PROD00743,SELL00216,1,95.99,38.89
ORD0012251,2,PROD01914,SELL00237,1,150.82,16.74
ORD0012252,1,PROD00637,SELL00137,1,45.81,79.54
ORD0012252,2,PROD00529,SELL00214,1,77.71,54.91
ORD0012252,3,PROD00305,SELL00070,1,69.04,66.2
ORD0012252,4,PROD00414,SELL00208,1,87.67,74.54
ORD0012253,1,PROD01338,SELL00014,1,130.93,34.02
ORD0012254,1,PROD00105,SELL00023,1,220.68,75.48
ORD0012254,2,PROD01497,SELL00195,1,121.16,8.27
ORD0012255,1,PROD01025,SELL00140,1,60.45,50.2
ORD0012256,1,PROD00877,SELL00067,1,117.63,49.95
ORD0012256,2,PROD01666,SELL00353,1,36.61,21.94
ORD0012256,3,PROD00939,SELL00299,1,151.65,58.07
ORD0012257,1,PROD00150,SELL00148,1,69.54,36.76
ORD0012257,2,PROD00626,SELL00328,1,117.39,35.42
ORD0012258,1,PROD01189,SELL00236,1,14.31,24.61
ORD0012259,1,PROD01641,SELL00051,1,22.04,63.5
ORD0012260,1,PROD00631,SELL00104,1,121.6,73.67
ORD0012261,1,PROD00856,SELL00246,1,72.95,15.13
ORD0012261,2,PROD01429,SELL00070,1,99.0,74.46
ORD0012262,1,PROD01934,SELL00144,1,115.71,61.46
ORD0012263,1,PROD01121,SELL00164,1,30.67,12.79
ORD0012263,2,PROD00548,SELL00295,1,36.93,60.62
ORD0012263,3,PROD00098,SELL00359,1,62.49,65.34
ORD0012264,1,PROD01569,SELL00199,1,46.56,36.04
ORD0012264,2,PROD00892,SELL00050,1,43.84,62.44
ORD0012264,3,PROD00220,SELL00055,1,94.09,48.02
ORD0012265,1,PROD01117,SELL00313,1,45.67,5.24
ORD0012266,1,PROD00990,SELL00321,1,48.64,44.15
ORD0012266,2,PROD01560,SELL00031,1,31.72,23.48
ORD0012267,1,PROD00813,SELL00088,1,128.74,28.52
ORD0012267,2,PROD00081,SELL00100,1,88.43,45.57
ORD0012268,1,PROD01417,SELL00103,1,188.91,19.28
ORD0012268,2,PROD01618,SELL00080,1,50.62,57.76
ORD0012268,3,PROD01593,SELL00364,1,191.68,68.69
ORD0012269,1,PROD01811,SELL00276,1,105.79,31.11
ORD0012269,2,PROD00638,SELL00066,1,25.95,64.66
ORD0012270,1,PROD00564,SELL00002,1,22.56,49.28
ORD0012271,1,PROD00812,SELL00148,1,172.83,39.03
ORD0012271,2,PROD01519,SELL00211,1,208.18,73.42
ORD0012272,1,PROD01225,SELL00160,1,339.83,6.87
ORD0012272,2,PROD01262,SELL00063,1,257.75,9.36
ORD0012273,1,PROD00118,SELL00106,1,408.56,15.83
ORD0012274,1,PROD01608,SELL00377,1,117.29,77.84
ORD0012274,2,PROD01667,SELL00263,1,169.32,54.16
ORD0012275,1,PROD00460,SELL00032,1,118.27,74.86
ORD0012275,2,PROD01664,SELL00320,1,107.67,59.6
ORD0012275,3,PROD01689,SELL00167,1,355.18,41.93
ORD0012276,1,PROD01938,SELL00378,1,89.53,76.82
ORD0012277,1,PROD00433,SELL00259,1,23.14,55.85
ORD0012278,1,PROD01206,SELL00208,1,144.6,79.37
ORD0012279,1,PROD01661,SELL00154,1,54.19,5.76
ORD0012280,1,PROD00179,SELL00201,1,13.56,28.01
ORD0012280,2,PROD00629,SELL00257,1,43.78,48.95
ORD0012280,3,PROD00250,SELL00267,1,103.94,55.19
ORD0012280,4,PROD01600,SELL00298,1,162.68,20.37
ORD0012281,1,PROD01825,SELL00022,1,242.77,31.61
ORD0012281,2,PROD00995,SELL00128,1,50.31,34.03
ORD0012282,1,PROD01364,SELL00186,1,24.06,44.67
ORD0012282,2,PROD01027,SELL00150,1,160.92,17.74
ORD0012283,1,PROD00553,SELL00196,1,28.65,41.86
ORD0012284,1,PROD01406,SELL00195,1,86.91,25.24
ORD0012284,2,PROD00965,SELL00170,1,123.36,43.68
ORD0012285,1,PROD01439,SELL00274,1,187.74,26.95
ORD0012286,1,PROD00746,SELL00053,1,61.69,37.56
ORD0012286,2,PROD01908,SELL00277,1,60.19,29.06
ORD0012286,3,PROD00817,SELL00366,1,18.39,11.75
ORD0012287,1,PROD00069,SELL00269,1,61.4,11.33
ORD0012288,1,PROD00826,SELL00165,1,33.47,52.72
ORD0012289,1,PROD00650,SELL00007,1,154.83,53.48
ORD0012290,1,PROD00223,SELL00193,1,76.68,22.84
ORD0012291,1,PROD00103,SELL00320,1,113.45,44.08
ORD0012291,2,PROD01283,SELL00016,1,77.42,72.04
ORD0012291,3,PROD00336,SELL00122,1,28.69,70.93
ORD0012292,1,PROD00675,SELL00140,1,14.98,20.61
ORD0012293,1,PROD00970,SELL00221,1,21.2,56.91
ORD0012293,2,PROD00252,SELL00105,1,44.88,27.0
ORD0012293,3,PROD00939,SELL00107,1,142.57,50.53
ORD0012294,1,PROD01151,SELL00118,1,84.71,70.69
ORD0012295,1,PROD01256,SELL00206,1,63.7,30.23
ORD0012295,2,PROD00696,SELL00384,1,23.3,71.32
ORD0012296,1,PROD00925,SELL00079,1,65.54,59.26
ORD0012297,1,PROD00491,SELL00348,1,32.94,41.59
ORD0012298,1,PROD00593,SELL00277,1,36.88,17.98
ORD0012298,2,PROD00615,SELL00148,1,96.45,45.04
ORD0012298,3,PROD00434,SELL00029,1,56.83,72.06
ORD0012299,1,PROD01612,SELL00032,1,53.64,62.33
ORD0012300,1,PROD01107,SELL00167,1,58.93,18.71
ORD0012301,1,PROD00394,SELL00150,1,24.38,48.1
ORD0012301,2,PROD01179,SELL00208,1,116.84,41.33
ORD0012302,1,PROD01444,SELL00198,1,34.16,32.99
ORD0012303,1,PROD01068,SELL00382,1,92.51,79.08
ORD0012304,1,PROD00574,SELL00221,1,230.06,52.5
ORD0012304,2,PROD00800,SELL00389,1,12.15,59.06
ORD0012304,3,PROD01030,SELL00083,1,82.18,70.25
ORD0012305,1,PROD00752,SELL00198,1,63.57,25.89
ORD0012306,1,PROD00173,SELL00379,1,319.51,55.97
ORD0012307,1,PROD01483,SELL00346,1,85.61,43.64
ORD0012308,1,PROD01545,SELL00110,1,83.79,49.99
ORD0012309,1,PROD01178,SELL00312,1,52.1,18.91
ORD0012309,2,PROD00307,SELL00230,1,50.25,58.3
ORD0012310,1,PROD00676,SELL00330,1,125.88,65.14
ORD0012311,1,PROD00386,SELL00349,1,649.52,54.26
ORD0012312,1,PROD01506,SELL00284,1,33.02,31.91
ORD0012313,1,PROD01096,SELL00017,1,71.96,10.92
ORD0012314,1,PROD00206,SELL00271,1,44.2,37.16
ORD0012315,1,PROD00852,SELL00145,1,59.93,68.58
ORD0012316,1,PROD01828,SELL00055,1,191.73,70.85
ORD0012317,1,PROD01472,SELL00186,1,45.15,59.16
ORD0012317,2,PROD01624,SELL00073,1,75.76,18.33
ORD0012318,1,PROD00656,SELL00057,1,421.04,57.7
ORD0012319,1,PROD01884,SELL00013,1,235.02,19.68
ORD0012320,1,PROD01246,SELL00308,1,60.43,24.55
ORD0012321,1,PROD00908,SELL00338,1,69.73,30.97
ORD0012321,2,PROD00161,SELL00387,1,735.28,53.42
ORD0012321,3,PROD00822,SELL00310,1,71.1,32.84
ORD0012321,4,PROD00950,SELL00301,1,298.61,6.79
ORD0012322,1,PROD00218,SELL00135,1,231.9,74.47
ORD0012323,1,PROD01660,SELL00052,1,15.05,27.41
ORD0012323,2,PROD00656,SELL00269,1,480.86,17.19
ORD0012324,1,PROD00615,SELL00231,1,108.95,79.92
ORD0012325,1,PROD00628,SELL00394,1,96.54,57.48
ORD0012326,1,PROD01888,SELL00266,1,250.02,28.76
ORD0012327,1,PROD00438,SELL00397,1,344.76,71.91
ORD0012328,1,PROD00167,SELL00016,1,92.75,37.34
ORD0012328,2,PROD01354,SELL00168,1,102.79,71.37
ORD0012328,3,PROD01161,SELL00032,1,124.08,52.38
ORD0012329,1,PROD01557,SELL00272,1,30.58,19.62
ORD0012329,2,PROD01902,SELL00024,1,36.21,44.45
ORD0012330,1,PROD00826,SELL00221,1,34.23,19.67
ORD0012331,1,PROD00127,SELL00358,1,111.45,14.83
ORD0012331,2,PROD00705,SELL00288,1,252.29,33.22
ORD0012331,3,PROD01291,SELL00034,1,32.87,29.92
ORD0012332,1,PROD01987,SELL00219,1,48.6,13.59
ORD0012333,1,PROD00536,SELL00379,1,88.34,35.23
ORD0012334,1,PROD01973,SELL00051,1,37.52,77.77
ORD0012335,1,PROD01651,SELL00379,1,140.33,38.69
ORD0012336,1,PROD01014,SELL00297,1,63.13,41.9
ORD0012337,1,PROD01950,SELL00358,1,62.15,41.67
ORD0012337,2,PROD01255,SELL00008,1,60.94,75.32
ORD0012338,1,PROD01530,SELL00264,1,37.98,72.89
ORD0012338,2,PROD01594,SELL00212,1,97.74,60.34
ORD0012338,3,PROD01240,SELL00390,1,94.23,16.65
ORD0012338,4,PROD00341,SELL00042,1,118.61,45.2
ORD0012339,1,PROD01172,SELL00031,1,227.78,61.39
ORD0012339,2,PROD01760,SELL00088,1,75.79,64.76
ORD0012340,1,PROD00124,SELL00065,1,46.25,71.87
ORD0012340,2,PROD00572,SELL00277,1,113.65,38.31
ORD0012341,1,PROD00344,SELL00091,1,359.24,34.35
ORD0012341,2,PROD00653,SELL00361,1,27.71,27.29
ORD0012342,1,PROD00011,SELL00182,1,183.41,67.01
ORD0012343,1,PROD01550,SELL00171,1,102.21,60.33
ORD0012343,2,PROD01629,SELL00106,1,194.5,48.49
ORD0012343,3,PROD00239,SELL00243,1,16.64,71.48
