order_id,customer_id,order_purchase_timestamp,order_status,order_delivered_customer_date,order_estimated_delivery_date
ORD0012798,CUST009150,2018-08-18 01:05:57,delivered,2018-09-07 01:05:57,2018-09-16 01:05:57
ORD0012799,CUST001651,2017-05-28 16:19:12,delivered,2017-06-08 16:19:12,2017-06-06 16:19:12
ORD0012800,CUST009364,2018-07-25 02:42:18,delivered,2018-08-03 02:42:18,2018-08-08 02:42:18
ORD0012801,CUST004384,2018-07-02 15:13:36,delivered,2018-07-06 15:13:36,2018-07-30 15:13:36
ORD0012802,CUST003101,2018-04-29 00:40:43,delivered,2018-05-10 00:40:43,2018-05-06 00:40:43
ORD0012803,CUST002514,2018-06-24 12:20:30,delivered,2018-06-28 12:20:30,2018-07-20 12:20:30
ORD0012804,CUST009595,2018-04-23 21:39:47,shipped,,2018-05-21 21:39:47
ORD0012805,CUST003927,2017-08-17 00:43:37,delivered,2017-08-27 00:43:37,2017-09-05 00:43:37
ORD0012806,CUST004176,2018-03-12 06:06:54,processing,,2018-04-04 06:06:54
ORD0012807,CUST001679,2018-06-02 10:53:48,delivered,2018-06-22 10:53:48,2018-06-11 10:53:48
ORD0012808,CUST001791,2017-11-30 20:10:23,delivered,2017-12-17 20:10:23,2017-12-13 20:10:23
ORD0012809,CUST001069,2017-04-05 14:20:58,delivered,2017-04-23 14:20:58,2017-04-14 14:20:58
ORD0012810,CUST004593,2018-03-01 23:17:35,delivered,2018-03-19 23:17:35,2018-03-14 23:17:35
ORD0012811,CUST006448,2018-09-15 08:23:02,processing,,2018-10-05 08:23:02
ORD0012812,CUST009913,2017-08-12 05:41:21,canceled,,2017-08-23 05:41:21
ORD0012813,CUST000683,2017-12-09 11:54:49,shipped,,2017-12-19 11:54:49
ORD0012814,CUST006577,2017-03-26 16:33:03,delivered,2017-04-07 16:33:03,2017-04-25 16:33:03
ORD0012815,CUST003905,2018-02-07 16:41:16,delivered,2018-02-18 16:41:16,2018-03-04 16:41:16
ORD0012816,CUST002880,2018-08-30 13:57:06,delivered,2018-09-10 13:57:06,2018-09-21 13:57:06
ORD0012817,CUST003630,2018-05-26 21:34:55,delivered,2018-06-09 21:34:55,2018-06-11 21:34:55
ORD0012818,CUST007677,2017-08-01 09:41:33,delivered,2017-08-03 09:41:33,2017-08-19 09:41:33
ORD0012819,CUST001289,2017-01-06 02:20:54,shipped,,2017-02-05 02:20:54
ORD0012820,CUST007211,2017-06-11 10:31:12,processing,,2017-06-26 10:31:12
ORD0012821,CUST007944,2017-05-20 10:25:41,delivered,2017-05-26 10:25:41,2017-06-09 10:25:41
ORD0012822,CUST009679,2017-11-07 11:06:03,delivered,2017-11-11 11:06:03,2017-11-16 11:06:03
ORD0012823,CUST005170,2017-02-13 12:25:35,delivered,2017-03-03 12:25:35,2017-02-20 12:25:35
ORD0012824,CUST001912,2017-06-26 18:19:25,shipped,,2017-07-17 18:19:25
ORD0012825,CUST000516,2017-01-03 15:25:44,delivered,2017-01-06 15:25:44,2017-01-21 15:25:44
ORD0012826,CUST004891,2017-05-19 18:58:51,delivered,2017-06-07 18:58:51,2017-06-18 18:58:51
ORD0012827,CUST003079,2018-06-07 19:26:30,delivered,2018-06-11 19:26:30,2018-07-06 19:26:30
ORD0012828,CUST000494,2018-07-09 06:40:26,delivered,2018-07-28 06:40:26,2018-07-17 06:40:26
ORD0012829,CUST007725,2018-08-10 14:31:53,delivered,2018-08-19 14:31:53,2018-08-26 14:31:53
ORD0012830,CUST000787,2018-01-12 19:32:23,processing,,2018-01-19 19:32:23
ORD0012831,CUST004179,2018-06-08 17:11:05,delivered,2018-06-16 17:11:05,2018-06-17 17:11:05
ORD0012832,CUST005290,2017-07-26 05:19:19,shipped,,2017-08-10 05:19:19
ORD0012833,CUST004533,2017-03-03 10:55:53,delivered,2017-03-22 10:55:53,2017-03-22 10:55:53
ORD0012834,CUST007921,2017-02-08 23:14:14,delivered,2017-03-03 23:14:14,2017-03-08 23:14:14
ORD0012835,CUST001297,2017-02-02 04:56:12,delivered,2017-02-12 04:56:12,2017-03-04 04:56:12
ORD0012836,CUST008725,2017-01-30 22:32:54,delivered,2017-02-22 22:32:54,2017-02-17 22:32:54
ORD0012837,CUST009188,2017-04-16 18:41:06,delivered,2017-05-09 18:41:06,2017-05-12 18:41:06
ORD0012838,CUST000164,2018-06-26 08:38:36,delivered,2018-07-13 08:38:36,2018-07-25 08:38:36
ORD0012839,CUST000172,2017-01-13 09:02:03,delivered,2017-02-07 09:02:03,2017-01-26 09:02:03
ORD0012840,CUST006450,2018-03-16 07:05:28,delivered,2018-03-27 07:05:28,2018-03-26 07:05:28
ORD0012841,CUST004906,2017-08-14 10:51:17,delivered,2017-09-06 10:51:17,2017-08-23 10:51:17
ORD0012842,CUST003514,2017-12-24 11:02:39,delivered,2018-01-15 11:02:39,2018-01-04 11:02:39
ORD0012843,CUST003873,2017-11-19 06:13:28,delivered,2017-12-04 06:13:28,2017-11-27 06:13:28
ORD0012844,CUST006189,2017-03-14 21:11:19,delivered,2017-03-26 21:11:19,2017-03-30 21:11:19
ORD0012845,CUST000771,2017-07-04 22:36:30,delivered,2017-07-15 22:36:30,2017-08-03 22:36:30
ORD0012846,CUST006150,2017-05-15 00:44:17,canceled,,2017-05-31 00:44:17
ORD0012847,CUST002509,2017-04-18 00:25:53,delivered,2017-05-01 00:25:53,2017-04-29 00:25:53
ORD0012848,CUST002786,2018-02-06 12:34:15,delivered,2018-02-28 12:34:15,2018-03-01 12:34:15
ORD0012849,CUST007510,2017-11-30 08:45:14,delivered,2017-12-08 08:45:14,2017-12-14 08:45:14
ORD0012850,CUST004602,2017-12-15 12:32:38,delivered,2018-01-07 12:32:38,2018-01-06 12:32:38
ORD0012851,CUST008200,2017-10-24 17:56:46,delivered,2017-11-11 17:56:46,2017-11-19 17:56:46
ORD0012852,CUST007457,2018-04-03 11:55:06,delivered,2018-04-23 11:55:06,2018-04-28 11:55:06
ORD0012853,CUST004771,2018-02-02 12:56:30,delivered,2018-02-05 12:56:30,2018-02-18 12:56:30
ORD0012854,CUST006769,2017-09-20 04:10:24,delivered,2017-10-02 04:10:24,2017-09-27 04:10:24
ORD0012855,CUST002015,2017-03-31 06:39:53,delivered,2017-04-15 06:39:53,2017-04-27 06:39:53
ORD0012856,CUST001936,2018-02-24 04:04:02,delivered,2018-03-05 04:04:02,2018-03-12 04:04:02
ORD0012857,CUST005382,2018-08-19 19:48:19,delivered,2018-08-24 19:48:19,2018-09-09 19:48:19
ORD0012858,CUST008696,2017-09-08 07:47:43,processing,,2017-10-05 07:47:43
ORD0012859,CUST007932,2017-01-14 20:14:39,delivered,2017-02-06 20:14:39,2017-02-07 20:14:39
ORD0012860,CUST004051,2017-10-03 03:48:57,delivered,2017-10-05 03:48:57,2017-10-21 03:48:57
ORD0012861,CUST002922,2017-11-05 12:39:00,delivered,2017-11-13 12:39:00,2017-11-12 12:39:00
ORD0012862,CUST005960,2018-02-21 05:03:31,delivered,2018-03-17 05:03:31,2018-03-15 05:03:31
ORD0012863,CUST003737,2017-03-13 12:49:38,delivered,2017-03-23 12:49:38,2017-04-10 12:49:38
ORD0012864,CUST009156,2018-08-25 11:22:12,delivered,2018-09-12 11:22:12,2018-09-16 11:22:12
ORD0012865,CUST005294,2017-06-25 16:16:07,delivered,2017-06-29 16:16:07,2017-07-04 16:16:07
ORD0012866,CUST005050,2017-06-18 09:34:16,delivered,2017-07-05 09:34:16,2017-07-11 09:34:16
ORD0012867,CUST008517,2017-09-09 21:49:41,delivered,2017-09-20 21:49:41,2017-09-17 21:49:41
ORD0012868,CUST006933,2018-02-03 16:04:02,processing,,2018-02-27 16:04:02
ORD0012869,CUST000375,2018-07-29 07:24:42,delivered,2018-08-23 07:24:42,2018-08-22 07:24:42
ORD0012870,CUST005023,2017-10-07 13:35:20,delivered,2017-10-09 13:35:20,2017-11-06 13:35:20
ORD0012871,CUST000067,2017-01-30 18:12:37,processing,,2017-03-01 18:12:37
ORD0012872,CUST004923,2017-05-24 01:36:04,delivered,2017-05-27 01:36:04,2017-06-19 01:36:04
ORD0012873,CUST003748,2017-03-09 12:19:08,delivered,2017-03-30 12:19:08,2017-03-26 12:19:08
ORD0012874,CUST009565,2018-08-26 23:10:52,processing,,2018-09-20 23:10:52
ORD0012875,CUST007210,2018-02-21 12:05:25,delivered,2018-03-04 12:05:25,2018-03-11 12:05:25
ORD0012876,CUST003175,2017-08-30 01:37:23,delivered,2017-09-21 01:37:23,2017-09-11 01:37:23
ORD0012877,CUST003090,2017-10-03 12:19:23,delivered,2017-10-12 12:19:23,2017-10-22 12:19:23
ORD0012878,CUST005750,2018-08-21 13:24:52,delivered,2018-09-03 13:24:52,2018-09-09 13:24:52
ORD0012879,CUST000427,2017-09-19 02:49:45,delivered,2017-10-12 02:49:45,2017-10-08 02:49:45
ORD0012880,CUST002119,2017-03-20 17:28:56,delivered,2017-04-02 17:28:56,2017-03-29 17:28:56
ORD0012881,CUST004217,2018-09-13 13:07:27,delivered,2018-09-19 13:07:27,2018-10-10 13:07:27
ORD0012882,CUST000199,2017-06-15 22:56:14,delivered,2017-06-25 22:56:14,2017-07-10 22:56:14
ORD0012883,CUST006184,2017-12-01 19:11:48,delivered,2017-12-09 19:11:48,2017-12-26 19:11:48
ORD0012884,CUST003336,2018-06-06 19:40:30,delivered,2018-06-29 19:40:30,2018-07-05 19:40:30
ORD0012885,CUST003247,2017-03-18 08:11:53,shipped,,2017-04-13 08:11:53
ORD0012886,CUST009056,2017-01-27 17:32:13,delivered,2017-02-10 17:32:13,2017-02-17 17:32:13
ORD0012887,CUST006160,2018-04-30 12:55:42,delivered,2018-05-11 12:55:42,2018-05-13 12:55:42
ORD0012888,CUST005866,2017-10-14 15:41:50,delivered,2017-10-31 15:41:50,2017-11-13 15:41:50
ORD0012889,CUST004930,2017-08-05 22:06:57,delivered,2017-08-08 22:06:57,2017-08-20 22:06:57
ORD0012890,CUST007296,2017-08-31 11:22:03,delivered,2017-09-12 11:22:03,2017-09-11 11:22:03
ORD0012891,CUST008651,2017-01-29 17:21:11,delivered,2017-02-12 17:21:11,2017-02-24 17:21:11
ORD0012892,CUST003490,2017-11-29 11:09:55,delivered,2017-12-08 11:09:55,2017-12-21 11:09:55
ORD0012893,CUST006087,2017-12-03 11:03:25,processing,,2017-12-28 11:03:25
ORD0012894,CUST000910,2017-03-31 17:57:07,delivered,2017-04-14 17:57:07,2017-04-27 17:57:07
ORD0012895,CUST001119,2017-11-18 01:10:03,delivered,2017-12-12 01:10:03,2017-12-09 01:10:03
ORD0012896,CUST006468,2017-09-22 11:58:26,delivered,2017-10-05 11:58:26,2017-10-17 11:58:26
ORD0012897,CUST004890,2017-11-04 14:29:26,delivered,2017-11-29 14:29:26,2017-11-13 14:29:26
ORD0012898,CUST000115,2017-06-17 06:17:44,delivered,2017-06-23 06:17:44,2017-07-06 06:17:44
ORD0012899,CUST002917,2017-05-22 06:34:32,delivered,2017-06-11 06:34:32,2017-06-21 06:34:32
ORD0012900,CUST009149,2018-06-02 13:39:50,delivered,2018-06-09 13:39:50,2018-06-28 13:39:50
ORD0012901,CUST002464,2018-01-04 19:11:20,processing,,2018-01-25 19:11:20
ORD0012902,CUST005106,2017-06-07 17:53:12,delivered,2017-06-20 17:53:12,2017-07-05 17:53:12
ORD0012903,CUST005935,2017-02-14 22:01:12,delivered,2017-03-04 22:01:12,2017-03-07 22:01:12
ORD0012904,CUST009867,2017-05-29 09:42:49,delivered,2017-06-14 09:42:49,2017-06-21 09:42:49
ORD0012905,CUST002596,2018-02-13 21:15:46,delivered,2018-03-04 21:15:46,2018-03-15 21:15:46
ORD0012906,CUST000487,2017-02-22 21:04:36,delivered,2017-03-18 21:04:36,2017-03-16 21:04:36
ORD0012907,CUST009667,2017-01-08 23:20:05,delivered,2017-01-12 23:20:05,2017-02-06 23:20:05
ORD0012908,CUST003429,2018-07-20 03:03:02,delivered,2018-07-25 03:03:02,2018-07-28 03:03:02
ORD0012909,CUST007048,2018-05-23 02:51:22,processing,,2018-06-21 02:51:22
ORD0012910,CUST003359,2017-05-27 09:11:50,delivered,2017-06-03 09:11:50,2017-06-15 09:11:50
ORD0012911,CUST000825,2017-03-20 04:56:30,delivered,2017-03-25 04:56:30,2017-04-01 04:56:30
ORD0012912,CUST000168,2017-07-09 23:25:42,delivered,2017-07-16 23:25:42,2017-08-06 23:25:42
ORD0012913,CUST001334,2017-01-23 03:41:25,delivered,2017-02-10 03:41:25,2017-02-02 03:41:25
ORD0012914,CUST007479,2017-07-02 13:03:26,delivered,2017-07-20 13:03:26,2017-07-14 13:03:26
ORD0012915,CUST000272,2017-07-06 03:33:01,delivered,2017-07-09 03:33:01,2017-07-18 03:33:01
ORD0012916,CUST009921,2017-04-23 15:30:17,delivered,2017-05-07 15:30:17,2017-05-23 15:30:17
ORD0012917,CUST005211,2017-04-15 17:44:11,delivered,2017-05-04 17:44:11,2017-05-06 17:44:11
ORD0012918,CUST007416,2018-09-09 16:15:45,delivered,2018-09-12 16:15:45,2018-09-26 16:15:45
ORD0012919,CUST001899,2017-12-11 17:11:09,delivered,2017-12-18 17:11:09,2017-12-23 17:11:09
ORD0012920,CUST006097,2017-03-12 06:21:14,processing,,2017-03-27 06:21:14
ORD0012921,CUST004170,2017-07-26 17:53:59,delivered,2017-08-04 17:53:59,2017-08-15 17:53:59
ORD0012922,CUST006737,2018-06-17 23:12:04,delivered,2018-06-19 23:12:04,2018-06-25 23:12:04
ORD0012923,CUST001980,2018-08-10 17:16:04,delivered,2018-08-23 17:16:04,2018-08-30 17:16:04
ORD0012924,CUST000235,2018-09-28 01:17:04,delivered,2018-10-04 01:17:04,2018-10-24 01:17:04
ORD0012925,CUST001435,2017-04-25 21:59:54,processing,,2017-05-11 21:59:54
ORD0012926,CUST002073,2018-04-07 21:34:08,delivered,2018-04-17 21:34:08,2018-04-21 21:34:08
ORD0012927,CUST002736,2018-07-10 20:28:10,delivered,2018-07-28 20:28:10,2018-08-01 20:28:10
ORD0012928,CUST000191,2018-06-25 15:22:52,delivered,2018-07-08 15:22:52,2018-07-03 15:22:52
ORD0012929,CUST001889,2018-07-29 14:58:29,delivered,2018-08-02 14:58:29,2018-08-10 14:58:29
ORD0012930,CUST002982,2017-05-12 10:43:55,shipped,,2017-06-05 10:43:55
ORD0012931,CUST005942,2018-03-15 18:09:46,delivered,2018-04-04 18:09:46,2018-04-09 18:09:46
ORD0012932,CUST007681,2018-03-10 08:54:06,shipped,,2018-03-18 08:54:06
ORD0012933,CUST006093,2018-09-13 13:39:15,shipped,,2018-10-04 13:39:15
ORD0012934,CUST005022,2017-11-28 09:12:10,delivered,2017-12-19 09:12:10,2017-12-08 09:12:10
ORD0012935,CUST003142,2017-05-03 01:55:22,delivered,2017-05-28 01:55:22,2017-05-29 01:55:22
ORD0012936,CUST005075,2017-01-12 08:05:28,canceled,,2017-02-10 08:05:28
ORD0012937,CUST007079,2017-02-14 17:37:04,delivered,2017-03-02 17:37:04,2017-03-04 17:37:04
ORD0012938,CUST007577,2017-08-09 15:31:23,delivered,2017-08-27 15:31:23,2017-08-19 15:31:23
ORD0012939,CUST006337,2017-08-04 21:08:09,delivered,2017-08-13 21:08:09,2017-08-13 21:08:09
ORD0012940,CUST000218,2017-04-08 05:53:16,delivered,2017-04-22 05:53:16,2017-05-01 05:53:16
ORD0012941,CUST000296,2017-02-07 18:23:16,delivered,2017-02-23 18:23:16,2017-02-27 18:23:16
ORD0012942,CUST006279,2017-08-28 10:04:44,delivered,2017-09-03 10:04:44,2017-09-12 10:04:44
ORD0012943,CUST004781,2018-01-10 03:35:47,delivered,2018-01-19 03:35:47,2018-01-21 03:35:47
ORD0012944,CUST002429,2017-12-23 09:00:43,delivered,2018-01-15 09:00:43,2018-01-06 09:00:43
ORD0012945,CUST000457,2018-04-16 17:45:19,delivered,2018-04-22 17:45:19,2018-04-30 17:45:19
ORD0012946,CUST003799,2017-04-04 14:13:31,delivered,2017-04-09 14:13:31,2017-04-18 14:13:31
ORD0012947,CUST005135,2018-01-09 13:30:02,delivered,2018-01-16 13:30:02,2018-02-06 13:30:02
ORD0012948,CUST002057,2017-02-25 00:25:13,delivered,2017-03-18 00:25:13,2017-03-14 00:25:13
ORD0012949,CUST004388,2017-11-13 08:09:44,delivered,2017-11-25 08:09:44,2017-11-22 08:09:44
ORD0012950,CUST002386,2018-05-13 10:41:53,delivered,2018-06-02 10:41:53,2018-05-29 10:41:53
ORD0012951,CUST001241,2017-10-04 15:23:14,delivered,2017-10-07 15:23:14,2017-10-16 15:23:14
ORD0012952,CUST005023,2018-07-12 03:18:50,delivered,2018-07-20 03:18:50,2018-08-07 03:18:50
ORD0012953,CUST005805,2018-03-09 20:45:06,delivered,2018-03-24 20:45:06,2018-03-24 20:45:06
ORD0012954,CUST008053,2018-01-05 02:58:03,shipped,,2018-01-17 02:58:03
ORD0012955,CUST004095,2017-03-02 22:55:15,delivered,2017-03-13 22:55:15,2017-03-21 22:55:15
ORD0012956,CUST008852,2018-06-17 00:12:46,canceled,,2018-07-08 00:12:46
ORD0012957,CUST008832,2017-02-18 14:22:23,delivered,2017-03-04 14:22:23,2017-03-09 14:22:23
ORD0012958,CUST001389,2017-12-26 12:20:06,delivered,2018-01-05 12:20:06,2018-01-04 12:20:06
ORD0012959,CUST007968,2017-06-10 13:45:58,delivered,2017-06-18 13:45:58,2017-06-25 13:45:58
ORD0012960,CUST009217,2017-01-20 17:57:49,delivered,2017-02-13 17:57:49,2017-02-05 17:57:49
ORD0012961,CUST003001,2017-12-13 23:08:11,delivered,2018-01-03 23:08:11,2018-01-11 23:08:11
ORD0012962,CUST007659,2018-02-02 08:30:31,delivered,2018-02-06 08:30:31,2018-02-23 08:30:31
ORD0012963,CUST003384,2017-07-04 07:01:58,shipped,,2017-07-18 07:01:58
ORD0012964,CUST000389,2017-12-20 21:10:58,delivered,2017-12-27 21:10:58,2018-01-09 21:10:58
ORD0012965,CUST002532,2017-03-24 21:13:58,delivered,2017-04-02 21:13:58,2017-04-09 21:13:58
ORD0012966,CUST004581,2017-03-23 09:15:30,delivered,2017-04-02 09:15:30,2017-03-31 09:15:30
ORD0012967,CUST004972,2018-07-22 18:57:39,delivered,2018-07-25 18:57:39,2018-08-07 18:57:39
ORD0012968,CUST009967,2017-03-10 22:47:03,delivered,2017-03-15 22:47:03,2017-04-03 22:47:03
ORD0012969,CUST008727,2017-01-11 16:51:08,delivered,2017-01-19 16:51:08,2017-01-30 16:51:08
ORD0012970,CUST001212,2017-04-14 13:25:47,delivered,2017-04-22 13:25:47,2017-05-09 13:25:47
ORD0012971,CUST005832,2018-06-23 05:38:34,delivered,2018-07-05 05:38:34,2018-07-12 05:38:34
ORD0012972,CUST004171,2017-03-24 15:56:28,delivered,2017-03-27 15:56:28,2017-04-07 15:56:28
ORD0012973,CUST009552,2018-05-23 07:56:55,delivered,2018-06-15 07:56:55,2018-06-06 07:56:55
ORD0012974,CUST009050,2018-07-10 22:16:04,delivered,2018-07-23 22:16:04,2018-08-01 22:16:04
ORD0012975,CUST003751,2017-07-14 15:32:25,delivered,2017-07-26 15:32:25,2017-07-21 15:32:25
ORD0012976,CUST007048,2017-08-02 08:37:21,delivered,2017-08-19 08:37:21,2017-08-10 08:37:21
ORD0012977,CUST000630,2018-01-16 01:48:55,processing,,2018-02-09 01:48:55
ORD0012978,CUST008066,2017-05-05 01:43:41,delivered,2017-05-10 01:43:41,2017-05-19 01:43:41
ORD0012979,CUST007207,2018-09-03 08:29:32,delivered,2018-09-27 08:29:32,2018-09-27 08:29:32
ORD0012980,CUST001081,2017-02-09 14:55:09,delivered,2017-02-15 14:55:09,2017-03-03 14:55:09
ORD0012981,CUST003851,2017-06-09 07:56:14,delivered,2017-06-19 07:56:14,2017-06-27 07:56:14
ORD0012982,CUST009830,2018-04-02 09:28:04,delivered,2018-04-17 09:28:04,2018-04-30 09:28:04
ORD0012983,CUST006423,2018-06-03 14:36:15,shipped,,2018-06-12 14:36:15
ORD0012984,CUST009018,2018-08-01 12:29:44,delivered,2018-08-25 12:29:44,2018-08-29 12:29:44
ORD0012985,CUST001412,2018-06-05 18:33:10,delivered,2018-06-26 18:33:10,2018-06-17 18:33:10
ORD0012986,CUST003341,2017-05-27 09:07:49,processing,,2017-06-26 09:07:49
ORD0012987,CUST001147,2018-05-30 16:41:32,delivered,2018-06-22 16:41:32,2018-06-27 16:41:32
ORD0012988,CUST000830,2017-10-18 19:20:27,delivered,2017-10-29 19:20:27,2017-11-02 19:20:27
ORD0012989,CUST003557,2017-01-27 12:28:08,delivered,2017-02-13 12:28:08,2017-02-20 12:28:08
ORD0012990,CUST007947,2017-06-07 17:14:09,delivered,2017-06-17 17:14:09,2017-06-25 17:14:09
ORD0012991,CUST008986,2018-08-12 01:55:04,delivered,2018-08-18 01:55:04,2018-08-28 01:55:04
ORD0012992,CUST005394,2018-08-25 08:38:55,delivered,2018-09-09 08:38:55,2018-09-09 08:38:55
ORD0012993,CUST004839,2017-01-03 17:17:19,delivered,2017-01-09 17:17:19,2017-01-27 17:17:19
ORD0012994,CUST004140,2018-05-24 12:17:38,delivered,2018-06-13 12:17:38,2018-06-11 12:17:38
ORD0012995,CUST009936,2018-09-22 06:23:54,delivered,2018-10-11 06:23:54,2018-09-30 06:23:54
ORD0012996,CUST006464,2017-08-12 05:57:19,delivered,2017-08-19 05:57:19,2017-08-27 05:57:19
ORD0012997,CUST006917,2017-07-22 00:08:49,delivered,2017-08-11 00:08:49,2017-08-01 00:08:49
ORD0012998,CUST004406,2018-02-18 17:37:41,delivered,2018-03-03 17:37:41,2018-02-25 17:37:41
ORD0012999,CUST008428,2018-04-19 08:29:44,delivered,2018-05-04 08:29:44,2018-04-30 08:29:44
ORD0013000,CUST001753,2017-07-22 09:34:58,delivered,2017-08-09 09:34:58,2017-08-14 09:34:58
ORD0013001,CUST006489,2017-04-07 19:42:02,delivered,2017-04-28 19:42:02,2017-04-22 19:42:02
ORD0013002,CUST006411,2018-02-07 21:02:31,delivered,2018-02-15 21:02:31,2018-02-14 21:02:31
ORD0013003,CUST004270,2018-03-15 01:30:45,delivered,2018-04-03 01:30:45,2018-04-07 01:30:45
ORD0013004,CUST004367,2018-03-23 20:34:14,delivered,2018-04-14 20:34:14,2018-04-08 20:34:14
ORD0013005,CUST001292,2017-03-17 15:24:58,delivered,2017-03-28 15:24:58,2017-04-01 15:24:58
ORD0013006,CUST001034,2017-11-22 19:29:25,delivered,2017-12-07 19:29:25,2017-12-19 19:29:25
ORD0013007,CUST005987,2017-02-13 10:21:13,processing,,2017-03-13 10:21:13
ORD0013008,CUST004779,2018-05-01 15:04:37,delivered,2018-05-11 15:04:37,2018-05-27 15:04:37
ORD0013009,CUST005540,2017-04-04 00:06:25,delivered,2017-04-17 00:06:25,2017-04-15 00:06:25
ORD0013010,CUST003640,2018-09-29 15:20:52,canceled,,2018-10-28 15:20:52
ORD0013011,CUST000622,2018-08-23 19:14:02,processing,,2018-09-13 19:14:02
ORD0013012,CUST006888,2018-05-11 10:03:04,delivered,2018-05-24 10:03:04,2018-06-02 10:03:04
ORD0013013,CUST001837,2018-08-25 20:17:25,delivered,2018-09-02 20:17:25,2018-09-23 20:17:25
ORD0013014,CUST008845,2017-01-01 06:54:30,delivered,2017-01-05 06:54:30,2017-01-25 06:54:30
ORD0013015,CUST008991,2018-05-04 16:52:11,delivered,2018-05-07 16:52:11,2018-05-30 16:52:11
ORD0013016,CUST005339,2017-08-13 08:26:48,delivered,2017-08-31 08:26:48,2017-09-05 08:26:48
ORD0013017,CUST003013,2017-09-22 06:59:13,delivered,2017-09-28 06:59:13,2017-10-10 06:59:13
ORD0013018,CUST002444,2018-07-07 00:27:21,shipped,,2018-07-28 00:27:21
ORD0013019,CUST004614,2018-06-25 23:02:51,shipped,,2018-07-25 23:02:51
ORD0013020,CUST008353,2017-04-20 09:07:19,delivered,2017-04-28 09:07:19,2017-05-02 09:07:19
ORD0013021,CUST009881,2017-05-29 03:37:17,delivered,2017-06-03 03:37:17,2017-06-18 03:37:17
ORD0013022,CUST004771,2017-11-07 05:59:58,delivered,2017-11-28 05:59:58,2017-12-06 05:59:58
ORD0013023,CUST000070,2017-08-04 13:13:05,delivered,2017-08-15 13:13:05,2017-08-25 13:13:05
ORD0013024,CUST001597,2018-04-21 01:40:53,delivered,2018-04-24 01:40:53,2018-04-28 01:40:53
ORD0013025,CUST002658,2018-06-17 03:25:55,delivered,2018-07-10 03:25:55,2018-06-25 03:25:55
ORD0013026,CUST008008,2017-02-27 10:07:55,processing,,2017-03-18 10:07:55
ORD0013027,CUST001003,2017-07-21 01:29:36,delivered,2017-08-04 01:29:36,2017-08-09 01:29:36
ORD0013028,CUST002955,2018-07-01 13:21:32,delivered,2018-07-22 13:21:32,2018-07-20 13:21:32
ORD0013029,CUST003568,2018-03-28 12:11:20,delivered,2018-04-05 12:11:20,2018-04-04 12:11:20
ORD0013030,CUST006893,2017-07-10 02:51:24,canceled,,2017-08-04 02:51:24
ORD0013031,CUST002908,2017-11-07 15:31:47,canceled,,2017-11-28 15:31:47
ORD0013032,CUST001326,2018-01-02 07:35:15,delivered,2018-01-21 07:35:15,2018-01-09 07:35:15
ORD0013033,CUST000484,2018-05-25 10:40:23,delivered,2018-06-05 10:40:23,2018-06-02 10:40:23
ORD0013034,CUST005191,2018-02-09 07:19:20,processing,,2018-03-09 07:19:20
ORD0013035,CUST005771,2018-09-05 17:00:34,delivered,2018-09-16 17:00:34,2018-09-14 17:00:34
ORD0013036,CUST007132,2017-04-05 20:43:30,delivered,2017-04-27 20:43:30,2017-04-23 20:43:30
ORD0013037,CUST008125,2018-06-14 15:42:41,delivered,2018-07-01 15:42:41,2018-07-10 15:42:41
ORD0013038,CUST000700,2018-05-31 11:53:24,processing,,2018-06-30 11:53:24
ORD0013039,CUST006570,2018-07-13 02:21:19,delivered,2018-07-29 02:21:19,2018-07-22 02:21:19
ORD0013040,CUST001417,2017-09-19 00:52:39,shipped,,2017-10-03 00:52:39
ORD0013041,CUST005897,2018-09-26 07:58:51,delivered,2018-10-11 07:58:51,2018-10-18 07:58:51
ORD0013042,CUST002940,2017-10-15 09:22:54,processing,,2017-10-27 09:22:54
ORD0013043,CUST005499,2018-04-01 00:10:37,processing,,2018-04-09 00:10:37
ORD0013044,CUST000158,2017-01-01 18:25:52,delivered,2017-01-21 18:25:52,2017-01-21 18:25:52
ORD0013045,CUST007802,2018-03-29 13:20:32,delivered,2018-04-01 13:20:32,2018-04-13 13:20:32
ORD0013046,CUST003520,2018-01-30 13:34:01,canceled,,2018-02-23 13:34:01
ORD0013047,CUST008354,2017-03-12 00:46:12,delivered,2017-03-26 00:46:12,2017-04-07 00:46:12
ORD0013048,CUST002428,2017-02-25 11:15:34,delivered,2017-03-06 11:15:34,2017-03-11 11:15:34
ORD0013049,CUST004092,2017-09-23 00:44:25,delivered,2017-10-03 00:44:25,2017-10-15 00:44:25
ORD0013050,CUST009783,2018-01-31 15:53:42,delivered,2018-02-23 15:53:42,2018-02-21 15:53:42
ORD0013051,CUST006786,2017-05-16 16:19:18,shipped,,2017-05-29 16:19:18
ORD0013052,CUST003470,2017-07-25 04:34:22,delivered,2017-08-08 04:34:22,2017-08-02 04:34:22
ORD0013053,CUST006894,2018-01-28 15:42:47,canceled,,2018-02-26 15:42:47
ORD0013054,CUST005535,2017-09-16 22:39:30,delivered,2017-10-02 22:39:30,2017-10-08 22:39:30
ORD0013055,CUST005469,2017-02-22 04:20:34,delivered,2017-03-02 04:20:34,2017-03-10 04:20:34
ORD0013056,CUST003189,2017-02-10 17:21:38,processing,,2017-02-22 17:21:38
